"Timer Tick [ms]","Block-Nr","Power [kW]","Force [kN]","A_ges_vibr","Schlagzahl [1/min]","EXZ_pos [deg]","hydraulic low pressure [bar]","hydraulic high pressure [bar]","A_ACTpos [mm]","B_ACTpos [mm]","DB_ACTpos [mm]","D_ACTpos [mm]","L_ACTpos [mm]","R_ACTpos [mm]","SBA_ActPos [mm]","INDA_ACTpos [deg]","A_ACT_Force [kN]","B_ACT_Force [kN]","DB_ACT_Force [kN]","D_ACT_Force [kN]","L_ACTspd [mm/min]","R_ACTspd [mm/min]","SBA_NomPos [mm] [mm]","INDA_NOMspd [U/min]","A_ACTspd [mm/min]","B_ACTspd [mm/min]","DB_ACTspd [mm/min]","D_ACTspd [mm/min]","L_NOMpos [mm]","R_NOMpos [mm]","SBA_OUT [%]","INDA_NOMpos [deg]","A_NOMpos [mm]","B_NOMpos [mm]","DB_NOMpos [mm]","D_NOMpos [mm]","L_OUT [%]","R_OUT [%]","Feedback SBA [%]","INDA_OUT [%]","A_OUT [%]","B_OUT [%]","DB_OUT [%]","D_OUT [%]","L_NOMspd [mm/min]","R_NOMspd [mm/min]","Frc_Volt","INDA_ACTspd [U/min]","A_NOMspd [mm/min]","B_NOMspd [mm/min]","DB_NOMspd [mm/min]","D_NOMspd [mm/min]","Feedback L [%]","Feedback R [%]","Speed Vn_1 [rpm]","NOMforceSPA [kN]","A_NOM_Force [kN]","B_NOM_Force [kN]","DB_NOM_Force [kN]","D_NOM_Force [kN]","$F_F41L (I14S8)","IP_ActSpd [mm/min]","IP_ActPos [mm]","SPA_OUT [%]","Feedback A [%]","Feedback B [%]","Feedback DB [%]","Feedback D [%]","IP_NomSpd [mm/min]","IP_NomPos","Feedback_SPA [%]","Lub_ActSpd [rpm]","RamRetract_ActSpd [rpm]","Hyd_ActSpd [rpm]","ForgingBox_Temp","TMP_Ind_U1 [°C]","TMP_Ind_F [°C]","IP_Out [%]","ACTforceSPA [kN]","$U_GH_HEATON_1 (U25S0)","W2 Durchfluss [l]","W1 Durchfluss [l]","$E_GH_FAULT_2 (I26S21)","$E_GH_FAULT_1 (I25S21)","$B12R_Y11 (U14S16)","L1.R_B41 [bar]","O_EMERG","STP || EM","O_MASTOP","c01w","c02w","$U_GH_NOMVAL_1 (U25W1)","$H1P_Y12 (U11S17)","$H1P_Y11 (U11S7)","$U_GH_NOMEXT_2 (U26S1)","$U_GH_HEATON_2 (U26S0)","$U_GH_NOMEXT_1 (U25S1)","$U_GH_HEATON_1 (U25S0)"
2600994800,10,46.220037,0,5.62343095,1209.07462,214.236992,114.592408,202.134499,1199.935,89.955,500,700,94.8999725,94.8998539,-0.015,0.156,2.15312002,2.80691373,-0.0862298359,-0.101224039,-0.0158861273,-0.0158857171,0,0,1.04804013,0.881145907,8.72814672e-075,-3.04822008e-022,94.9,94.9,-10,56.5513905,1200,90,350,700,0.257955939,0.280409886,-9.66796875,0,0,-0,-3.87939394,-1.19145832,0,0,1.15722656,-2.63330398e-024,0,0,-1050,0,1.07421875,0.830078125,0,0.869667066,0,0,10,5,0,0,40.0546875,50,0.5859375,0.146484375,-2.09960938,-0.09765625,0,40,53.4423828,1306.8,619.8,799.2,41.8842187,654.30974,242.721103,-0.13671875,0.869667066,1,0.0913989958,0.0263932544,0,0,1,34.6982326,0,0,0,2,0,0,0,1,1,0,1,1
2600994810,10,46.2268252,0,5.62343095,1207.53548,286.746758,114.582378,202.009433,1199.93,89.955,500,700,94.8999668,94.8998482,-0.015,0.156,1.5311083,2.567236,1.79797427,-0.0245297031,-0.0210898061,-0.0210925488,0,0,-1.59308833,0.745871029,5.29333697e-075,-1.84864629e-022,94.9,94.9,-10,56.5513905,1200,90,350,700,0.25896368,0.282550721,-9.66796875,0,0,-0,-4.60590909,-1.19145832,0,0,1.13769531,-2.38270999e-024,0,0,-1400,0,1.19628906,0.830078125,0,0.813718336,0,0,10,5,0,0,40.0546875,50,0.463867188,0.268554688,-2.83203125,-0.09765625,0,40,53.4423828,1306.8,619.8,799.2,41.884165,654.266865,242.721713,-0.13671875,0.813718336,1,0.091051364,0.0264646847,0,0,1,34.9924812,0,0,0,2,0,0,0,1,1,0,1,1
2600994820,10,46.2313948,0,5.71851261,1207.87615,359.080742,114.575038,201.966082,1199.935,89.95,499.965,700,94.8999657,94.8998472,-0.015,0.156,1.96197255,3.16912077,1.55686587,-0.206106852,-0.0149461902,-0.0149478965,0,0,-1.48704638,-4.13215818,-80.3140367,-1.12114382e-022,94.9,94.9,-10,56.5513905,1200,90,350,700,0.259994467,0.284704924,-9.66796875,0,0,-0,-5.33242424,-1.19145832,0,0,1.04980469,-2.15596336e-024,0,60,-1750,0,1.19628906,0.952148438,0,0.813718336,0,0,10,5,0,0,40.0546875,50,0.5859375,0.0244140625,-3.68652344,-0.219726563,0,40,53.4423828,1306.8,619.8,799.2,41.8841115,654.246964,242.730185,-0.13671875,0.813718336,1,0.0906958032,0.0264480958,0,0,1,35.2194119,0,0,0,2,0,0,0,1,1,0,1,1
2600994830,10,46.2329515,0,5.71851261,1206.77668,71.5905078,114.564697,202.035552,1199.93,89.95,499.825,700,94.8999647,94.8998461,-0.015,0.156,1.96197255,2.45008756,1.90794985,-0.129412516,-0.0112123171,-0.0112130519,0,0,-3.96932492,-4.10633671,-381.70515,-6.79937242e-023,94.9,94.9,-10,56.5513905,1200,90,350,700,0.261411523,0.287083207,-9.66796875,0,0,1.46821145,-6.09333333,-1.19145832,0,0,1.0546875,-1.95079469e-024,0,60,-2100,0,1.07421875,0.830078125,0,0.813718336,0,0,10,5,0,0,40.0546875,50,0.708007813,1.12304688,-4.54101563,-0.09765625,0,40,53.3203125,1306.8,621.6,799.2,41.8839821,653.777288,242.72384,-0.13671875,0.813718336,1,0.0903134121,0.026450652,0,0,1,34.9314643,0,0,0,2,0,0,0,1,1,0,1,1
2600994840,10,46.2314235,0,5.12164984,1206.00855,143.924492,114.557103,202.049028,1199.93,89.955,499.655,700,94.8999621,94.8998435,-0.015,0.156,1.48253896,2.80691373,0.968506492,-0.129412516,-0.0120002766,-0.0120009301,0,0,-3.90335079,-1.06040987,-631.97007,-4.12359811e-023,94.9,94.9,-10,56.5513905,1200,90,350,700,0.261794009,0.288861324,-9.66796875,0,0,1.47202278,-6.868,-1.19145832,0,0,1.10351563,-1.76515056e-024,0,0,-2450,0,1.07421875,0.830078125,0,0.869667066,0,0,10,5,0,0,40.0546875,50,0.708007813,1.61132813,-5.39550781,-0.09765625,0,40,53.3203125,1306.8,620.1,799.2,41.8840818,653.27458,242.701558,-0.13671875,0.869667066,1,0.0899234379,0.0265784515,0,0,1,34.603289,0,0,0,2,0,0,0,1,1,0,1,1
2600994850,10,46.231038,0,5.34991995,1207.17871,216.478203,114.55696,202.018425,1199.93,89.95,499.365,700,94.8999641,94.8998455,-0.015,0.156,2.15312002,2.80691373,2.08361391,-0.0245297031,-0.00332023755,-0.00332102445,0,0,-3.54657259,-3.54535059,-1073.04665,-2.50082807e-023,94.9,94.9,-10,56.5513905,1200,90,350,700,0.262860457,0.291036215,-9.54589844,0,0,-0,-7.64266667,-1.19145832,0,0,1.15234375,-1.59717294e-024,0,60,-2800,0,1.07421875,0.952148438,0,0.813718336,0,0,10,5,0,0,40.0546875,50,0.5859375,0.756835938,-6.12792969,-0.09765625,0,40,53.4423828,1306.8,606.6,799.2,41.8840287,653.213566,242.715944,-0.13671875,0.813718336,1,0.0895828962,0.0267657157,0,0,1,34.7327455,0,0,0,2,0,0,0,1,1,0,1,1
2600994860,10,46.2307956,0,5.84298159,1206.89943,288.812187,114.5421,202.041086,1199.935,89.95,499.1,700,94.899963,94.8998444,-0.015,0.156,1.77082509,2.567236,1.26218813,-0.0245297031,-0.00414086221,-0.00414252656,0,0,1.73712386,-3.00106291,-1276.89627,-1.51667085e-023,94.9,94.9,-10,56.5513905,1200,90,350,700,0.263949657,0.293224305,-9.66796875,0,0,1.46469779,-8.41733333,-1.19145832,0,0,1.1328125,-1.44518064e-024,0,60,-3150,0,1.19628906,0.830078125,0,0.869667066,0,0,10,5,0,0,40.0546875,50,0.5859375,1.12304688,-6.98242188,-0.09765625,0,40,53.4423828,1306.8,605.1,799.2,41.8839759,653.344016,242.718999,-0.13671875,0.869667066,1,0.0892837032,0.0267992757,0,0,1,34.8555918,0,0,0,2,0,0,0,1,1,0,1,1
2600994870,10,46.2308383,0,5.84298159,1206.46272,1.36589844,114.528208,202.107327,1199.93,89.945,498.81,700,94.8999619,94.8998434,-0.015,0.156,1.72225576,2.80691373,1.58234438,0.0521646328,-0.00462612319,-0.00462683797,0,0,-3.36897514,-7.68160966,-1459.95526,-9.19811514e-024,94.9,94.9,-10,56.5513905,1200,90,350,700,0.265061498,0.295425529,-9.66796875,0,0,1.48593788,-9.192,-1.19145832,0,0,1.06445313,-1.30765243e-024,0,60,-3500,0,1.07421875,0.952148438,0,0.813718336,0,0,10,5,0,0,40.0546875,50,0.5859375,1.73339844,-7.95898438,-0.09765625,0,40,53.3203125,1306.8,605.1,799.2,41.8839233,653.944439,242.714264,-0.13671875,0.813718336,1,0.0890064674,0.0268894421,0,0,1,34.7975387,0,0,0,2,0,0,0,1,1,0,1,1
2600994880,10,46.2305957,0,5.69934465,1208.68959,73.8756641,114.533319,202.119895,1199.935,89.95,498.45,700,94.8999609,94.8998423,-0.015,0.156,1.96197255,2.32755827,3.56613345,-0.101224039,-0.00491070839,-0.00491109997,0,0,1.45956064,-1.83100439,-1732.2762,-5.57835751e-024,94.9,94.9,-10,56.5513905,1200,90,350,700,0.267285881,0.29827215,-9.66796875,0,0,1.52704724,-9.96666667,-1.19145832,0,0,1.0546875,-1.18321186e-024,0,60,-3850,0,1.07421875,0.952148438,0,0.813718336,0,0,10,5,0,0,40.0546875,50,0.5859375,1.73339844,-8.56933594,-0.09765625,0,40,53.3203125,1306.8,599.4,799.2,41.8836427,655.092689,242.733143,-0.13671875,0.813718336,1,0.0887395821,0.0270394477,0,0,1,34.7517681,0,0,0,2,0,0,0,1,1,0,1,1
2600994890,10,46.2288328,0,5.69934465,1206.15551,146.209648,114.54097,202.040848,1199.935,89.945,498.04,700,94.8999553,94.8998367,-0.015,0.156,1.5311083,2.92944303,1.07130434,0.0279117031,-0.0142562107,-0.0142550967,0,0,1.54247559,-6.22131179,-2040.19104,-3.38309231e-024,94.9,94.9,-10,56.5513905,1200,90,350,700,0.268540545,0.300556228,-9.66796875,0,0,1.52962498,-10.7413333,-1.19145832,0,0,1.10351563,-1.07061347e-024,0,60,-4200,0,1.07421875,0.830078125,0,0.757769605,0,0,10,5,0,0,40.0546875,50,0.5859375,1.73339844,-9.42382813,-0.219726563,0,40,53.4423828,1306.8,599.4,799.2,41.8835918,656.417173,242.748421,-0.13671875,0.757769605,1,0.0884601684,0.0271044482,0,0,1,34.8746102,0,0,0,2,0,0,0,1,1,0,1,1
