Timer Tick [ms],Block-Nr,Power [kW],Force [kN],A_ges_vibr,Schlagzahl [1/min],EXZ_pos [deg],hydraulic low pressure [bar],hydraulic high pressure [bar],A_ACTpos [mm],B_ACTpos [mm],DB_ACTpos [mm],D_ACTpos [mm],L_ACTpos [mm],R_ACTpos [mm],SBA_ActPos [mm],INDA_ACTpos [deg],A_ACT_Force [kN],B_ACT_Force [kN],DB_ACT_Force [kN],D_ACT_Force [kN],L_ACTspd [mm/min],R_ACTspd [mm/min],SBA_NomPos [mm] [mm],INDA_NOMspd [U/min],A_ACTspd [mm/min],B_ACTspd [mm/min],DB_ACTspd [mm/min],D_ACTspd [mm/min],L_NOMpos [mm],R_NOMpos [mm],SBA_OUT [%],INDA_NOMpos [deg],A_NOMpos [mm],B_NOMpos [mm],DB_NOMpos [mm],D_NOMpos [mm],L_OUT [%],R_OUT [%],Feedback SBA [%],INDA_OUT [%],A_OUT [%],B_OUT [%],DB_OUT [%],D_OUT [%],L_NOMspd [mm/min],R_NOMspd [mm/min],Frc_Volt,INDA_ACTspd [U/min],A_NOMspd [mm/min],B_NOMspd [mm/min],DB_NOMspd [mm/min],D_NOMspd [mm/min],Feedback L [%],Feedback R [%],Speed Vn_1 [rpm],NOMforceSPA [kN],A_NOM_Force [kN],B_NOM_Force [kN],DB_NOM_Force [kN],D_NOM_Force [kN],$F_F41L (I14S8),IP_ActSpd [mm/min],IP_ActPos [mm],SPA_OUT [%],Feedback A [%],Feedback B [%],Feedback DB [%],Feedback D [%],IP_NomSpd [mm/min],IP_NomPos,Feedback_SPA [%],Lub_ActSpd [rpm],RamRetract_ActSpd [rpm],Hyd_ActSpd [rpm],ForgingBox_Temp,TMP_Ind_U1 [°C],TMP_Ind_F [°C],IP_Out [%],ACTforceSPA [kN],$U_GH_HEATON_1 (U25S0),W2 Durchfluss [l],W1 Durchfluss [l],$E_GH_FAULT_2 (I26S21),$E_GH_FAULT_1 (I25S21),$B12R_Y11 (U14S16),L1.R_B41 [bar],O_EMERG,STP || EM,O_MASTOP,c01w,c02w,$U_GH_NOMVAL_1 (U25W1),$H1P_Y12 (U11S17),$H1P_Y11 (U11S7),$U_GH_NOMEXT_2 (U26S1),$U_GH_HEATON_2 (U26S0),$U_GH_NOMEXT_1 (U25S1),$U_GH_HEATON_1 (U25S0)
2595724787,10,48.1587407,0,5.53144324,1205.74872,344.842461,115.17253,202.374655,1199.99,89.95,500,700,94.9001119,94.8998399,-0.025,0.672,1.46375966,1.00125944,1.79797427,-0.013362711,-0.08778135,-0.088525563,0,0,-0.675227494,-0.494024292,-5.61E-56,-4.79E-31,94.9,94.9,-10,0.011728613,1200,90,350,700,-0.025268211,0.114632261,-9.66796875,0,0,0,-4.60590909,-1.27141667,0,0,1.16210938,6.67E-51,0,60,-1400,0,0.830078125,0.5859375,0,0.925615797,0,0,10,5,0,0,40.0585938,50,0.952148438,-0.09765625,-2.83203125,-0.09765625,0,40,53.4423828,1319.7,599.4,799.2,37.3152626,663.695476,242.712444,-0.146484375,0.925615797,1,0.048133492,0.028780243,0,0,1,35.1958888,0,0,0,2,0,0,0,1,1,0,1,1
2595724797,10,48.1627216,0,5.53144324,1205.62355,57.3082812,115.17237,202.405398,1199.99,89.955,499.98,700,94.9001068,94.8998156,-0.025,0.672,1.22404287,1.24631803,1.78399477,-0.194939859,-0.063473003,-0.119012688,0,0,-0.571565528,1.75763447,-46.9535335,-2.91E-31,94.9,94.9,-10,0.011728613,1200,90,350,700,-0.020897248,0.118190201,-9.66796875,0,0,1.46068617,-5.33242424,-1.27141667,0,0,1.11328125,6.04E-51,0,0,-1750,0,0.830078125,0.5859375,0,0.869667066,0,0,10,5,0,0,40.0585938,50,1.07421875,1.00097656,-3.56445313,-0.219726563,0,40,53.3203125,1319.7,599.4,799.2,37.3148593,661.571234,242.707959,-0.146484375,0.869667066,1,0.047897497,0.028873474,0,0,1,35.2179454,0,0,0,2,0,0,0,1,1,0,1,1
2595724807,10,48.1677361,0,5.51915932,1205.97537,129.59832,115.160097,202.371576,1199.99,89.955,499.895,700,94.9000796,94.8998076,-0.025,0.672,1.03289541,1.12378873,1.29732485,-0.17068693,-0.091822948,-0.088320192,0,0,-0.732938888,1.81614593,-227.830359,-1.76E-31,94.9,94.9,-10,0.011728613,1200,90,350,700,-0.015611558,0.122063104,-9.66796875,0,0,0,-6.09333333,-1.27141667,0,0,1.171875,5.46E-51,0,0,-2100,0,0.830078125,0.708007813,0,0.925615797,0,0,10,5,0,0,40.0585938,50,0.952148438,0.268554688,-4.17480469,-0.219726563,0,40,53.3203125,1319.7,599.4,799.2,37.3143819,660.460046,242.704732,-0.146484375,0.925615797,1,0.047622094,0.02899235,0,0,1,35.3144099,0,0,0,2,0,0,0,1,1,0,1,1
2595724817,10,48.17209,0,5.51915932,1205.79693,202.064141,115.14225,202.355179,1199.995,89.95,499.715,700,94.9000509,94.899798,-0.025,0.672,0.98432607,0.884111,1.44119692,0.010890219,-0.115410866,-0.072788732,0,0,1.85887228,-3.06670598,-559.221582,-1.07E-31,94.9,94.9,-10,0.011728613,1200,90,350,700,-0.014039132,0.126269379,-9.54589844,0,0,0,-6.868,-1.27141667,0,0,1.22558594,4.94E-51,0,60,-2450,0,0.830078125,0.708007813,0,0.925615797,0,0,10,5,0,0,40.0585938,50,0.952148438,-0.09765625,-4.90722656,-0.09765625,0,40,53.4423828,1319.7,607.8,799.2,37.3138308,660.969793,242.690713,-0.146484375,0.925615797,1,0.047387392,0.029003754,0,0,1,35.5128626,0,0,0,2,0,0,0,1,1,0,1,1
2595724827,10,48.175385,0,5.38496468,1205.13366,274.35418,115.13979,202.412012,1199.99,89.95,499.455,700,94.9000398,94.899787,-0.025,0.672,1.22404287,1.36346647,1.75690005,-0.065804117,-0.091996762,-0.066148261,0,0,-0.898720216,-2.59590055,-950.659962,-6.49E-32,94.9,94.9,-10,0.011728613,1200,90,350,700,-0.007810226,0.130397797,-9.66796875,0,0,1.46718572,-7.64266667,-1.27141667,0,0,1.23046875,4.47E-51,0,60,-2800,0,0.830078125,0.708007813,0,0.869667066,0,0,10,5,0,0,40.0585938,50,1.07421875,1.12304688,-6.12792969,-0.219726563,0,40,53.3203125,1319.7,607.8,799.2,37.3133585,661.565828,242.668091,-0.146484375,0.869667066,1,0.047189189,0.028996065,0,0,1,35.7163421,0,0,0,2,0,0,0,1,1,0,1,1
2595724837,10,48.1756976,0,5.38496468,1206.64903,346.82,115.129105,202.451573,1199.995,89.95,499.245,700,94.9000112,94.8997775,-0.025,0.672,0.841747945,1.95997038,1.40964907,-0.17068693,-0.112941101,-0.058972559,0,0,3.99087797,-2.1973739,-1084.79854,-3.93E-32,94.9,94.9,-10,0.011728613,1200,90,350,700,-0.005341441,0.134858312,-9.66796875,0,0,1.48941549,-8.41733333,-1.27141667,0,0,1.15722656,4.05E-51,0,60,-3150,0,0.708007813,0.708007813,0,0.981564527,0,0,10,5,0,0,40.0585938,50,0.952148438,1.3671875,-6.73828125,-0.219726563,0,40,53.4423828,1319.7,606.3,799.2,37.3128125,662.053817,242.696461,-0.146484375,0.981564527,1,0.046977774,0.028973269,0,0,1,35.8821345,0,0,0,2,0,0,0,1,1,0,1,1
2595724847,10,48.1773924,0,5.64615463,1204.72223,59.0660937,115.103017,202.393745,1199.99,89.95,498.94,700,94.9000003,94.8997666,-0.025,0.672,1.2726122,1.00125944,1.74823794,-0.166751383,-0.090270945,-0.057541213,0,0,-1.10559036,-1.86002967,-1366.44843,-2.39E-32,94.9,94.9,-10,0.011728613,1200,90,350,700,0.001429885,0.139239703,-9.66796875,0,0,1.49294168,-9.192,-1.27141667,0,0,1.12792969,3.66E-51,0,60,-3500,0,0.830078125,0.708007813,0,0.925615797,0,0,10,5,0,0,40.0585938,50,0.952148438,1.3671875,-7.71484375,-0.219726563,0,40,53.3203125,1319.7,600.3,799.2,37.3123453,662.453345,242.672797,-0.146484375,0.925615797,1,0.046753279,0.028912739,0,0,1,35.5552191,0,0,0,2,0,0,0,1,1,0,1,1
2595724857,10,48.1769754,0,5.64615463,1207.44958,131.575859,115.072999,202.263174,1199.99,89.955,498.605,700,94.8999718,94.8997573,-0.025,0.672,0.98432607,1.48599577,2.59786684,-0.247381266,-0.128503332,-0.053589207,0,0,-0.935858426,3.2938507,-1615.77964,-1.45E-32,94.9,94.9,-10,0.011728613,1200,90,350,700,0.003589528,0.143307612,-9.66796875,0,0,1.55304056,-9.96666667,-1.27141667,0,0,1.171875,3.31E-51,0,0,-3850,0,0.830078125,0.5859375,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.952148438,1.48925781,-8.32519531,-0.219726563,0,40,53.3203125,1319.7,600.3,799.2,37.3120327,662.669576,242.69963,-0.146484375,0.869667066,1,0.046531017,0.028966692,0,0,1,35.0849611,0,0,0,2,0,0,0,1,1,0,1,1
2595724867,10,48.1801793,0,5.34801086,1207.59104,204.04168,115.057979,202.229193,1199.99,89.95,498.285,700,94.8999655,94.899751,-0.025,0.672,1.2726122,1.48599577,2.32941958,-0.093992594,-0.090523803,-0.045091832,0,0,-0.792183998,-3.70868401,-1730.00515,-8.77E-33,94.9,94.9,-10,0.011728613,1200,90,350,700,0.006253285,0.147667962,-9.54589844,0,0,0,-10.7413333,-1.27141667,0,0,1.22558594,3.00E-51,0,60,-4200,0,0.830078125,0.708007813,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.952148438,0.146484375,-9.1796875,-0.09765625,0,40,53.4423828,1319.7,599.4,799.2,37.3116455,662.941476,242.687956,-0.146484375,0.869667066,1,0.046310968,0.028773366,0,0,1,34.9592954,0,0,0,2,0,0,0,1,1,0,1,1
2595724877,10,48.1844349,0,5.34801086,1207.59332,276.331719,115.14109,202.314136,1199.99,89.945,497.61,700,94.8999578,94.8997433,-0.025,0.672,1.17547353,0.761581703,1.24016665,-0.090057047,-0.070372559,-0.042818932,0,0,-0.67056669,-5.82076104,-2663.00094,-5.32E-33,94.9,94.9,-10,0.011728613,1200,90,350,700,0.008342401,0.151694958,-9.66796875,0,0,1.47877563,-11.516,-1.27141667,0,0,1.22070313,2.71E-51,0,60,-4550,0,0.830078125,0.708007813,0,0.869667066,0,0,10,5,0,0,40.0585938,50,1.07421875,1.12304688,-10.0341797,-0.219726563,0,40,53.3203125,1319.7,599.4,799.2,37.3114124,663.180095,242.676541,-0.146484375,0.869667066,1,0.046017187,0.028198567,0,0,1,35.0233326,0,0,0,2,0,0,0,1,1,0,1,1
