"Timer Tick [ms]","Block-Nr","Power [kW]","Force [kN]","A_ges_vibr","Schlagzahl [1/min]","EXZ_pos [deg]","hydraulic low pressure [bar]","hydraulic high pressure [bar]","A_ACTpos [mm]","B_ACTpos [mm]","DB_ACTpos [mm]","D_ACTpos [mm]","L_ACTpos [mm]","R_ACTpos [mm]","SBA_ActPos [mm]","INDA_ACTpos [deg]","A_ACT_Force [kN]","B_ACT_Force [kN]","DB_ACT_Force [kN]","D_ACT_Force [kN]","L_ACTspd [mm/min]","R_ACTspd [mm/min]","SBA_NomPos [mm] [mm]","INDA_NOMspd [U/min]","A_ACTspd [mm/min]","B_ACTspd [mm/min]","DB_ACTspd [mm/min]","D_ACTspd [mm/min]","L_NOMpos [mm]","R_NOMpos [mm]","SBA_OUT [%]","INDA_NOMpos [deg]","A_NOMpos [mm]","B_NOMpos [mm]","DB_NOMpos [mm]","D_NOMpos [mm]","L_OUT [%]","R_OUT [%]","Feedback SBA [%]","INDA_OUT [%]","A_OUT [%]","B_OUT [%]","DB_OUT [%]","D_OUT [%]","L_NOMspd [mm/min]","R_NOMspd [mm/min]","Frc_Volt","INDA_ACTspd [U/min]","A_NOMspd [mm/min]","B_NOMspd [mm/min]","DB_NOMspd [mm/min]","D_NOMspd [mm/min]","Feedback L [%]","Feedback R [%]","Speed Vn_1 [rpm]","NOMforceSPA [kN]","A_NOM_Force [kN]","B_NOM_Force [kN]","DB_NOM_Force [kN]","D_NOM_Force [kN]","$F_F41L (I14S8)","IP_ActSpd [mm/min]","IP_ActPos [mm]","SPA_OUT [%]","Feedback A [%]","Feedback B [%]","Feedback DB [%]","Feedback D [%]","IP_NomSpd [mm/min]","IP_NomPos","Feedback_SPA [%]","Lub_ActSpd [rpm]","RamRetract_ActSpd [rpm]","Hyd_ActSpd [rpm]","ForgingBox_Temp","TMP_Ind_U1 [°C]","TMP_Ind_F [°C]","IP_Out [%]","ACTforceSPA [kN]","$U_GH_HEATON_1 (U25S0)","W2 Durchfluss [l]","W1 Durchfluss [l]","$E_GH_FAULT_2 (I26S21)","$E_GH_FAULT_1 (I25S21)","$B12R_Y11 (U14S16)","L1.R_B41 [bar]","O_EMERG","STP || EM","O_MASTOP","c01w","c02w","$U_GH_NOMVAL_1 (U25W1)","$H1P_Y12 (U11S17)","$H1P_Y11 (U11S7)","$U_GH_NOMEXT_2 (U26S1)","$U_GH_HEATON_2 (U26S0)","$U_GH_NOMEXT_1 (U25S1)","$U_GH_HEATON_1 (U25S0)"
2600816131,10,46.4086339,0,0.196565162,1211.21022,125.731133,114.782261,202.332678,1199.955,89.955,500,700,94.8999399,94.8999172,-0.015,0.408,1.95884267,2.06635709,0.524395164,-0.0448470859,-0.0187787238,-0.0190241483,0,0,0.100566357,0.0159416311,5.29391958e-075,-2.81078278e-016,94.9,94.9,-10,50.2726034,1200,90,350,700,0.513836908,0.351990167,-9.66796875,0,0,1.43967126,-3.87939394,-1.19699999,0,0,1.02539063,3.12070516e-053,0,0,-1050,0,1.31835938,0.952148438,0,0.813718336,0,0,10,5,0,0,40.0585938,50,0.5859375,0.268554688,-1.3671875,-0.219726563,0,40,53.4423828,1308,600.9,799.2,41.8060995,658.41555,242.762263,-0.146484375,0.813718336,1,0.0169361239,0.0270791363,0,0,1,34.8085541,0,0,0,2,0,0,0,1,1,0,1,1
2600816141,10,46.4082208,0,5.1108111,1210.25259,198.240898,114.789748,202.345902,1199.955,89.955,499.995,700,94.899939,94.8999164,-0.015,0.408,2.14999013,1.94920866,2.12320376,-0.0691000156,-0.0131929448,-0.0133417868,0,0,0.266367761,2.21359641,-13.6251845,-1.70464829e-016,94.9,94.9,-10,50.2726034,1200,90,350,700,0.515419033,0.353205363,-9.54589844,0,0,-0,-4.60590909,-1.19699999,0,0,1.07910156,2.82372845e-053,0,0,-1400,0,1.44042969,0.830078125,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.708007813,1.48925781,-2.22167969,-0.09765625,0,40,53.3203125,1308,600.9,799.2,41.8062071,658.394715,242.753821,-0.146484375,0.869667066,1,0.017302844,0.0269539409,0,0,1,35.1062352,0,0,0,2,0,0,0,1,1,0,1,1
2600816151,10,46.4103088,0,5.1108111,1209.58592,271.014336,114.795874,202.297747,1199.955,89.95,499.95,700,94.8999412,94.8999185,-0.015,0.408,1.52797841,2.66824186,1.33122134,-0.226424234,-0.00370664359,-0.00376747445,0,0,0.225474572,-3.03696197,-116.295198,-1.03381372e-016,94.9,94.9,-10,50.2726034,1200,90,350,700,0.516266141,0.353994169,-9.66796875,0,0,-0,-5.33242424,-1.19699999,0,0,1.07910156,2.55501303e-053,0,60,-1750,0,1.44042969,0.952148438,0,0.813718336,0,0,10,5,0,0,40.0585938,50,0.5859375,0.390625,-3.3203125,0.0244140625,0,40,53.4423828,1308,612.3,799.2,41.8061618,657.406458,242.749127,-0.146484375,0.813718336,1,0.0172749252,0.0269552599,0,0,1,35.3048833,0,0,0,2,0,0,0,1,1,0,1,1
2600816161,10,46.4111064,0,5.10319596,1209.74346,343.524102,114.776602,202.214117,1199.955,89.95,499.83,700,94.8999594,94.8999176,-0.015,0.408,2.19855947,1.82667936,1.75752016,-0.30311857,0.050574885,-0.00410540297,0,0,0.190859368,-2.61983059,-347.37926,-6.26974377e-017,94.9,94.9,-10,50.2726034,1200,90,350,700,0.51337296,0.355193824,-9.66796875,0,0,1.44955121,-6.09333333,-1.19699999,0,0,1.02050781,2.31186947e-053,0,60,-2100,0,1.44042969,0.830078125,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.708007813,0.146484375,-3.93066406,-0.09765625,0,40,53.4423828,1308,612.3,799.2,41.8061168,655.303596,242.744239,-0.146484375,0.869667066,1,0.0171599757,0.027005914,0,0,1,34.9754864,0,0,0,2,0,0,0,1,1,0,1,1
2600816171,10,46.4127226,0,5.10319596,1209.95508,56.2535937,114.754764,202.213339,1199.955,89.955,499.62,700,94.8999585,94.8999167,-0.015,0.408,1.52797841,2.06635709,1.40730044,-0.173982828,0.0288619622,-0.00429974453,0,0,0.161558344,2.15686452,-704.378378,-3.80239558e-017,94.9,94.9,-10,50.2726034,1200,90,350,700,0.514513639,0.356404702,-9.66796875,0,0,1.45380563,-6.868,-1.19699999,0,0,0.991210938,2.09186426e-053,0,0,-2450,0,1.80664063,0.952148438,0,0.925615797,0,0,10,5,0,0,40.0585938,50,0.708007813,1.3671875,-4.66308594,-0.09765625,0,40,53.3203125,1308,612.3,799.2,41.8061482,652.758375,242.742657,-0.146484375,0.925615797,1,0.0171790307,0.0268966313,0,0,1,34.2589616,0,0,0,2,0,0,0,1,1,0,1,1
2600816181,10,46.4101295,0,5.10319596,1209.12384,128.763359,114.736896,202.281218,1199.955,89.95,499.385,700,94.8999592,94.8999173,-0.015,0.408,1.52797841,1.9438278,1.74292055,0.00759432031,0.0187626764,-0.00134879448,0,0,0.136755658,-2.84557337,-987.723918,-2.30602918e-017,94.9,94.9,-10,50.2726034,1200,90,350,700,0.515296453,0.357407979,-9.66796875,0,0,-0,-7.64266667,-1.19699999,0,0,1.02539063,1.89279548e-053,0,60,-2800,0,1.31835938,0.952148438,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.708007813,1.61132813,-5.51757813,-0.09765625,0,40,53.3203125,1308,606.6,799.2,41.8060271,650.191702,242.728484,-0.146484375,0.869667066,1,0.0172776125,0.0267239036,0,0,1,34.0112595,0,0,0,2,0,0,0,1,1,0,1,1
2600816191,10,46.4056536,0,5.10319596,1210.35071,201.536797,114.704064,202.337622,1199.955,89.955,499.11,700,94.8999567,94.8999149,-0.015,0.408,2.38970693,1.70953092,1.73784731,0.03184725,0.00651748796,-0.00567907654,0,0,0.115760718,2.34756512,-1241.74536,-1.39853166e-017,94.9,94.9,-10,50.2726034,1200,90,350,700,0.516820089,0.358841014,-9.54589844,0,0,1.43103112,-8.41733333,-1.19699999,0,0,1.08886719,1.71267074e-053,0,0,-3150,0,1.31835938,0.952148438,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.708007813,0.390625,-6.37207031,-0.09765625,0,40,53.3203125,1308,608.4,799.2,41.8058306,647.820677,242.740447,-0.146484375,0.869667066,1,0.0172954969,0.0265718747,0,0,1,34.2635578,0,0,0,2,0,0,0,1,1,0,1,1
2600816201,10,46.4041899,0,0.191527419,1212.08829,274.266289,114.693679,202.305716,1199.955,89.95,498.82,700,94.8999528,94.899911,-0.015,0.408,1.71912588,2.06635709,1.27851626,-0.222488688,-0.00394149701,-0.0113384741,0,0,0.0979889545,-2.38078195,-1432.27976,-8.48163942e-018,94.9,94.9,-10,50.2726034,1200,90,350,700,0.518772618,0.360522855,-9.66796875,0,0,-0,-9.192,-1.19699999,0,0,1.08398438,1.54968728e-053,0,60,-3500,0,1.31835938,0.952148438,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.708007813,1.48925781,-7.10449219,-0.09765625,0,40,53.4423828,1308,608.4,799.2,41.8057111,645.892577,242.755996,-0.146484375,0.869667066,1,0.0171689546,0.0264517267,0,0,1,34.5864018,0,0,0,2,0,0,0,1,1,0,1,1
2600816211,10,46.4032986,0,0.206570804,1211.53079,346.776055,114.686918,202.283948,1199.955,89.95,498.485,700,94.8999504,94.8999086,-0.015,0.408,1.81626455,1.83206022,3.52926821,-0.121541422,-0.00715560799,-0.0116742613,0,0,0.0829455392,-2.10412501,-1661.36281,-5.14383831e-018,94.9,94.9,-10,50.2726034,1200,90,350,700,0.520432112,0.362034703,-9.66796875,0,0,1.44770564,-9.96666667,-1.19699999,0,0,1.00097656,1.40221387e-053,0,60,-3850,0,1.44042969,0.952148438,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.708007813,0.390625,-8.08105469,-0.09765625,0,40,53.3203125,1308,599.4,799.2,41.8055923,644.709803,242.737763,-0.146484375,0.869667066,1,0.0169981193,0.0265149832,0,0,1,34.6049287,0,0,0,2,0,0,0,1,1,0,1,1
2600816221,10,46.4034047,0,0.0556093129,1212.53653,59.5055469,114.666642,202.348528,1199.955,89.95,498.05,700,94.899948,94.8999062,-0.015,0.408,1.33683095,2.42856413,1.31835024,-0.173982828,-0.00911232118,-0.0118527374,0,0,0.0702116122,-1.7810965,-2025.97499,-3.11957055e-018,94.9,94.9,-10,50.2726034,1200,90,350,700,0.522142707,0.361045919,-9.54589844,0,0,1.46997381,-10.7413333,-1.19699999,0,0,0.981445313,1.26877452e-053,0,60,-4200,0,1.44042969,0.952148438,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.708007813,1.3671875,-8.81347656,-0.09765625,0,40,53.4423828,1308,599.4,799.2,41.805474,644.390749,242.741253,-0.146484375,0.869667066,1,0.0167682474,0.026729451,0,0,1,34.5309599,0,0,0,2,0,0,0,1,1,0,1,1
