Timer Tick [ms],Block-Nr,Power [kW],Force [kN],A_ges_vibr,Schlagzahl [1/min],EXZ_pos [deg],hydraulic low pressure [bar],hydraulic high pressure [bar],A_ACTpos [mm],B_ACTpos [mm],DB_ACTpos [mm],D_ACTpos [mm],L_ACTpos [mm],R_ACTpos [mm],SBA_ActPos [mm],INDA_ACTpos [deg],A_ACT_Force [kN],B_ACT_Force [kN],DB_ACT_Force [kN],D_ACT_Force [kN],L_ACTspd [mm/min],R_ACTspd [mm/min],SBA_NomPos [mm] [mm],INDA_NOMspd [U/min],A_ACTspd [mm/min],B_ACTspd [mm/min],DB_ACTspd [mm/min],D_ACTspd [mm/min],L_NOMpos [mm],R_NOMpos [mm],SBA_OUT [%],INDA_NOMpos [deg],A_NOMpos [mm],B_NOMpos [mm],DB_NOMpos [mm],D_NOMpos [mm],L_OUT [%],R_OUT [%],Feedback SBA [%],INDA_OUT [%],A_OUT [%],B_OUT [%],DB_OUT [%],D_OUT [%],L_NOMspd [mm/min],R_NOMspd [mm/min],Frc_Volt,INDA_ACTspd [U/min],A_NOMspd [mm/min],B_NOMspd [mm/min],DB_NOMspd [mm/min],D_NOMspd [mm/min],Feedback L [%],Feedback R [%],Speed Vn_1 [rpm],NOMforceSPA [kN],A_NOM_Force [kN],B_NOM_Force [kN],DB_NOM_Force [kN],D_NOM_Force [kN],$F_F41L (I14S8),IP_ActSpd [mm/min],IP_ActPos [mm],SPA_OUT [%],Feedback A [%],Feedback B [%],Feedback DB [%],Feedback D [%],IP_NomSpd [mm/min],IP_NomPos,Feedback_SPA [%],Lub_ActSpd [rpm],RamRetract_ActSpd [rpm],Hyd_ActSpd [rpm],ForgingBox_Temp,TMP_Ind_U1 [°C],TMP_Ind_F [°C],IP_Out [%],ACTforceSPA [kN],$U_GH_HEATON_1 (U25S0),W2 Durchfluss [l],W1 Durchfluss [l],$E_GH_FAULT_2 (I26S21),$E_GH_FAULT_1 (I25S21),$B12R_Y11 (U14S16),L1.R_B41 [bar],O_EMERG,STP || EM,O_MASTOP,c01w,c02w,$U_GH_NOMVAL_1 (U25W1),$H1P_Y12 (U11S17),$H1P_Y11 (U11S7),$U_GH_NOMEXT_2 (U26S1),$U_GH_HEATON_2 (U26S0),$U_GH_NOMEXT_1 (U25S1),$U_GH_HEATON_1 (U25S0)
2596085600,10,47.9676521,0,5.54686009,1209.35122,249.085625,114.957787,202.132125,1199.97,89.95,499.98,700,94.8999702,94.8999667,-0.025,359.772,1.13316396,2.18350553,2.07087466,-0.126116617,-0.030839998,-0.030839514,0,0,2.62000759,-3.11777544,-45.4939434,-1.81177095,94.9,94.9,-10,12.5623913,1200,90,350,700,0.313905911,0.256376024,-9.66796875,0,0,1.4415951,-5.33242424,-1.25716666,0,0,1.21582031,4.28E-52,0,60,-1750,0,1.19628906,0.708007813,0,0.869667066,0,0,10,5,0,0,40.0546875,50,0.708007813,0.756835938,-3.19824219,-0.09765625,0,40,53.3203125,1318.8,601.8,799.2,37.8347301,664.18818,242.680535,-0.13671875,0.869667066,1,0.125299223,0.025502493,0,0,1,34.9853552,0,0,0,2,0,0,0,1,1,0,1,1
2596085610,10,47.961797,0,5.54686009,1205.69051,321.419609,114.942033,202.210433,1199.97,89.95,499.89,700,94.8999651,94.8999616,-0.025,359.772,1.08459463,2.06635709,1.47064028,-0.154305094,-0.028975154,-0.028975065,0,0,2.21777998,-2.95269934,-242.92914,-1.09878013,94.9,94.9,-10,12.5623913,1200,90,350,700,0.315530535,0.257364106,-9.54589844,0,0,1.4831619,-6.09333333,-1.25716666,0,0,1.16210938,3.87E-52,0,60,-2100,0,1.31835938,0.830078125,0,0.813718336,0,0,10,5,0,0,40.0546875,50,0.830078125,1.48925781,-4.05273438,-0.09765625,0,40,53.4423828,1318.8,601.8,799.2,37.834552,664.200803,242.672323,-0.13671875,0.813718336,1,0.124211897,0.025723239,0,0,1,35.2332725,0,0,0,2,0,0,0,1,1,0,1,1
2596085620,10,47.9593942,0,5.54686009,1206.66861,33.929375,114.925674,202.205122,1199.97,89.95,499.725,700,94.8999615,94.899958,-0.025,359.772,1.75517568,2.7853903,1.23398501,-0.23099943,-0.02473848,-0.024738713,0,0,1.87730298,-2.66108556,-535.904777,-0.666374391,94.9,94.9,-10,12.5623913,1200,90,350,700,0.317588043,0.258603308,-9.66796875,0,0,1.49574466,-6.868,-1.25716666,0,0,1.11328125,3.51E-52,0,60,-2450,0,1.19628906,1.07421875,0,0.813718336,0,0,10,5,0,0,40.0546875,50,0.708007813,1.61132813,-4.90722656,-0.09765625,0,40,53.4423828,1318.8,602.1,799.2,37.8342987,664.211137,242.653034,-0.13671875,0.813718336,1,0.123142983,0.02581652,0,0,1,34.9472956,0,0,0,2,0,0,0,1,1,0,1,1
2596085630,10,47.9556467,0,6.07245648,1209.52287,106.483086,114.910555,202.173023,1199.97,89.95,499.455,700,94.8999564,94.899953,-0.025,359.772,0.893447164,1.8212985,1.94864809,-0.025169352,-0.025214567,-0.025214913,0,0,1.80966692,-2.43052141,-961.333504,-0.404134384,94.9,94.9,-10,12.5623913,1200,90,350,700,0.320110714,0.260112357,-9.66796875,0,0,1.52771496,-7.64266667,-1.25716666,0,0,1.14746094,3.17E-52,0,60,-2800,0,1.19628906,0.830078125,0,0.757769605,0,0,10,5,0,0,40.0546875,50,0.952148438,1.73339844,-5.51757813,-0.09765625,0,40,53.4423828,1318.5,599.4,799.2,37.8339705,664.219598,242.654732,-0.13671875,0.757769605,1,0.122042948,0.025863321,0,0,1,34.6673692,0,0,0,2,0,0,0,1,1,0,1,1
2596085640,10,47.9529521,0,6.07245648,1205.95425,178.861016,114.896451,202.216143,1199.97,89.95,499.245,700,94.8999499,94.8999464,-0.025,359.772,1.1817333,2.30065397,0.993740867,-0.077610758,-0.028488853,-0.028487744,0,0,1.53184407,-2.05738401,-1093.60067,-0.245094353,94.9,94.9,-10,12.5623913,1200,90,350,700,0.322774217,0.261703104,-9.66796875,0,0,1.54994429,-8.41733333,-1.25716666,0,0,1.19628906,2.87E-52,0,60,-3150,0,1.19628906,0.830078125,0,0.869667066,0,0,10,5,0,0,40.0546875,50,0.830078125,1.61132813,-6.49414063,-0.09765625,0,40,53.4423828,1318.5,604.2,799.2,37.833644,664.226526,242.650277,-0.13671875,0.869667066,1,0.120889327,0.025814756,0,0,1,34.8297384,0,0,0,2,0,0,0,1,1,0,1,1
2596085650,10,47.9489262,0,6.32024395,1210.38059,251.414727,114.886645,202.292184,1199.97,89.945,498.925,700,94.8999433,94.8999399,-0.025,359.772,0.511152242,1.58162077,1.78807192,-0.154305094,-0.030407468,-0.030407583,0,0,-0.862163827,-6.49914501,-1407.41609,-0.148641749,94.9,94.9,-10,12.5623913,1200,90,350,700,0.325577851,0.263375141,-9.66796875,0,0,1.59027004,-9.192,-1.25716666,0,0,1.2109375,2.60E-52,0,60,-3500,0,1.19628906,0.830078125,0,0.869667066,0,0,10,5,0,0,40.0546875,50,0.830078125,1.61132813,-7.2265625,-0.09765625,0,40,53.4423828,1318.5,604.2,799.2,37.8333191,664.232197,242.659195,-0.13671875,0.869667066,1,0.119329622,0.025743897,0,0,1,35.0624223,0,0,0,2,0,0,0,1,1,0,1,1
2596085660,10,47.9456614,0,5.32927997,1207.33313,323.748711,114.87949,202.293691,1199.965,89.95,498.6,700,94.8999368,94.8999334,-0.025,359.772,1.37288076,1.58162077,2.92161196,-0.255252359,-0.031537227,-0.031537297,0,0,-0.837358975,-0.791221965,-1618.90386,-0.090146384,94.9,94.9,-10,12.5623913,1200,90,350,700,0.328520916,0.265128065,-9.66796875,0,0,1.61233323,-9.96666667,-1.25716666,0,0,1.15722656,2.35E-52,0,60,-3850,0,1.19628906,0.830078125,0,0.757769605,0,0,10,5,0,0,40.0546875,50,0.830078125,1.73339844,-8.08105469,-0.09765625,0,40,53.4423828,1318.5,603.3,799.2,37.8329958,664.236841,242.670126,-0.13671875,0.757769605,1,0.1176298,0.025817993,0,0,1,35.1350001,0,0,0,2,0,0,0,1,1,0,1,1
2596085670,10,47.9434488,0,5.57251044,1207.05386,36.0826953,114.872768,202.193452,1199.97,89.945,498.26,700.005,94.8999304,94.8999269,-0.025,359.772,0.893447164,1.8212985,1.62514712,-0.101863688,-0.032127382,-0.032127424,0,0,2.05289788,-5.12453665,-1772.86765,14.223973,94.9,94.9,-10,12.5623913,1200,90,350,700,0.331602717,0.266961471,-9.66796875,0,0,1.61496261,-10.7413333,-1.26033333,0,0,1.11816406,2.13E-52,0,60,-4200,0,1.19628906,0.830078125,0,0.813718336,0,0,10,5,0,0,40.0546875,50,0.830078125,1.73339844,-9.1796875,-0.341796875,0,40,53.4423828,1318.5,599.4,799.2,37.8326741,664.240642,242.662159,-0.13671875,0.813718336,1,0.116186041,0.026009028,0,0,1,34.9767455,0,0,0,2,0,0,0,1,1,0,1,1
2596085680,10,47.9471136,0,5.85661141,1206.83949,108.636406,114.944456,202.160874,1199.97,89.945,497.54,700,94.8999239,94.8999205,-0.025,359.772,1.56402822,1.34194303,1.600777,-0.2067465,-0.032428468,-0.032428752,0,0,2.29837133,-4.56378583,-2798.0047,-1.97756602,94.9,94.9,-10,12.5623913,1200,90,350,700,0.334822562,0.268874957,-9.54589844,0,0,1.69299063,-11.516,-1.26033333,0,0,1.14257813,1.92E-52,0,60,-4550,0,1.19628906,0.830078125,0,0.757769605,0,0,10,5,0,0,40.0546875,50,0.830078125,1.73339844,-9.66796875,-0.219726563,0,40,53.4423828,1318.5,600.9,799.2,37.832354,664.23741,242.655636,-0.13671875,0.757769605,1,0.115003389,0.026122242,0,0,1,34.9899373,0,0,0,2,0,0,0,1,1,0,1,1
2596085690,10,47.9527921,0,5.85661141,1209.56574,181.190117,114.958878,202.240893,1199.97,89.945,496.915,700,94.8999175,94.8999141,-0.025,359.772,1.08459463,2.06097623,2.42009829,-0.2067465,-0.032546249,-0.032544877,0,0,2.16333198,-3.14158849,-3149.84113,-1.19932944,94.9,94.9,-10,12.5623913,1200,90,350,700,0.338179763,0.270868125,-9.66796875,0,0,1.67641626,-12.2906667,-1.26033333,0,0,1.19628906,1.74E-52,0,60,-4900,0,1.19628906,0.830078125,0,0.813718336,0,0,10,5,0,0,40.0546875,50,0.708007813,1.85546875,-10.6445313,0.024414063,0,40,53.4423828,1318.5,600.9,799.2,37.8320356,663.947331,242.663287,-0.13671875,0.813718336,1,0.113957773,0.026139428,0,0,1,35.2484214,0,0,0,2,0,0,0,1,1,0,1,1
