"Timer Tick [ms]","Block-Nr","Power [kW]","Force [kN]","A_ges_vibr","Schlagzahl [1/min]","EXZ_pos [deg]","hydraulic low pressure [bar]","hydraulic high pressure [bar]","A_ACTpos [mm]","B_ACTpos [mm]","DB_ACTpos [mm]","D_ACTpos [mm]","L_ACTpos [mm]","R_ACTpos [mm]","SBA_ActPos [mm]","INDA_ACTpos [deg]","A_ACT_Force [kN]","B_ACT_Force [kN]","DB_ACT_Force [kN]","D_ACT_Force [kN]","L_ACTspd [mm/min]","R_ACTspd [mm/min]","SBA_NomPos [mm] [mm]","INDA_NOMspd [U/min]","A_ACTspd [mm/min]","B_ACTspd [mm/min]","DB_ACTspd [mm/min]","D_ACTspd [mm/min]","L_NOMpos [mm]","R_NOMpos [mm]","SBA_OUT [%]","INDA_NOMpos [deg]","A_NOMpos [mm]","B_NOMpos [mm]","DB_NOMpos [mm]","D_NOMpos [mm]","L_OUT [%]","R_OUT [%]","Feedback SBA [%]","INDA_OUT [%]","A_OUT [%]","B_OUT [%]","DB_OUT [%]","D_OUT [%]","L_NOMspd [mm/min]","R_NOMspd [mm/min]","Frc_Volt","INDA_ACTspd [U/min]","A_NOMspd [mm/min]","B_NOMspd [mm/min]","DB_NOMspd [mm/min]","D_NOMspd [mm/min]","Feedback L [%]","Feedback R [%]","Speed Vn_1 [rpm]","NOMforceSPA [kN]","A_NOM_Force [kN]","B_NOM_Force [kN]","DB_NOM_Force [kN]","D_NOM_Force [kN]","$F_F41L (I14S8)","IP_ActSpd [mm/min]","IP_ActPos [mm]","SPA_OUT [%]","Feedback A [%]","Feedback B [%]","Feedback DB [%]","Feedback D [%]","IP_NomSpd [mm/min]","IP_NomPos","Feedback_SPA [%]","Lub_ActSpd [rpm]","RamRetract_ActSpd [rpm]","Hyd_ActSpd [rpm]","ForgingBox_Temp","TMP_Ind_U1 [°C]","TMP_Ind_F [°C]","IP_Out [%]","ACTforceSPA [kN]","$U_GH_HEATON_1 (U25S0)","W2 Durchfluss [l]","W1 Durchfluss [l]","$E_GH_FAULT_2 (I26S21)","$E_GH_FAULT_1 (I25S21)","$B12R_Y11 (U14S16)","L1.R_B41 [bar]","O_EMERG","STP || EM","O_MASTOP","c01w","c02w","$U_GH_NOMVAL_1 (U25W1)","$H1P_Y12 (U11S17)","$H1P_Y11 (U11S7)","$U_GH_NOMEXT_2 (U26S1)","$U_GH_HEATON_2 (U26S0)","$U_GH_NOMEXT_1 (U25S1)","$U_GH_HEATON_1 (U25S0)"
2599559147,10,46.3571704,0,7.78504824,1205.27297,16.9225391,114.7749,201.936356,1199.945,89.95,499.25,700,94.8999217,94.8999566,-0.01,0.6,1.04854482,1.8482028,1.12573794,-0.166111734,-0.00593529698,-0.00593427711,0,0,1.80570643,-1.81318583,-1093.25006,-0.487563784,94.9,94.9,-10,6.29365728,1200,90,350,700,0.160314836,0.173920916,-9.66796875,0,0,1.56448099,-8.41733333,-1.21679166,0,0,1.06933594,-1.8924326e-024,0,60,-3150,0,0.952148438,0.708007813,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.708007813,1.73339844,-6.12792969,-0.09765625,0,40,53.4423828,1308,599.4,799.2,41.1586233,645.85619,242.811022,-0.146484375,0.869667066,1,0.10390617,0.0266994665,0,0,1,34.8497209,0,0,0,2,0,0,0,1,1,0,1,1
2599559157,10,46.3531828,0,7.78504824,1207.32815,96.5514453,114.749902,201.930575,1199.945,89.95,498.95,700,94.8999184,94.8999533,-0.01,0.6,1.81626455,2.567236,1.67302309,-0.267059,-0.0101884552,-0.0101869216,0,0,-0.606042689,-1.53482275,-1368.27633,-0.295691569,94.9,94.9,-10,6.29365728,1200,90,350,700,0.162907491,0.174967025,-9.66796875,0,0,1.58682265,-9.192,-1.21679166,0,0,1.08398438,-1.7123424e-024,0,60,-3500,0,1.07421875,0.708007813,0,0.813718336,0,0,10,5,0,0,40.0585938,50,0.830078125,1.73339844,-6.98242188,-0.09765625,0,40,53.3203125,1308,600.9,799.2,41.1584591,645.002956,242.813492,-0.146484375,0.813718336,1,0.103665646,0.026783034,0,0,1,34.9046626,0,0,0,2,0,0,0,1,1,0,1,1
2599559167,10,46.3480248,0,7.78504824,1205.00085,168.841484,114.743325,201.926712,1199.945,89.95,498.61,700,94.8999151,94.89995,-0.01,0.6,1.57654775,1.8482028,2.86482973,-0.190364664,-0.0127357757,-0.0127339349,0,0,-0.513002082,-1.2991944,-1633.73388,-0.179327315,94.9,94.9,-10,6.29365728,1200,90,350,700,0.165570724,0.176054078,-9.66796875,0,0,1.609227,-9.96666667,-1.21679166,0,0,1.13769531,-1.54939019e-024,0,60,-3850,0,0.952148438,0.463867188,0,0.925615797,0,0,10,5,0,0,40.0585938,50,0.708007813,1.85546875,-7.83691406,-0.09765625,0,40,53.4423828,1307.7,600.9,799.2,41.1582957,643.839363,242.798161,-0.146484375,0.925615797,1,0.103427515,0.0268050336,0,0,1,35.2035239,0,0,0,2,0,0,0,1,1,0,1,1
2599559177,10,46.3439341,0,7.78504824,1208.20532,234.232109,114.790848,201.94003,1199.945,89.95,498.27,700,94.8999119,94.8999468,-0.01,0.6,1.57654775,1.97073209,2.36628481,-0.319500406,-0.0142479404,-0.0142459178,0,0,-0.434245212,-1.09974007,-1786.30612,-0.108756181,94.9,94.9,-10,6.29365728,1200,90,350,700,0.168304184,0.17718187,-9.66796875,0,0,1.63168441,-10.7413333,-1.21679166,0,0,1.16699219,-1.40194505e-024,0,60,-4200,0,1.07421875,0.5859375,0,0.757769605,0,0,10,5,0,0,40.0585938,50,0.708007813,1.73339844,-8.69140625,-0.09765625,0,40,53.4423828,1307.7,608.1,799.2,41.1581332,642.844333,242.77273,-0.146484375,0.757769605,1,0.103210734,0.0267812622,0,0,1,35.3603014,0,0,0,2,0,0,0,1,1,0,1,1
2599559187,10,46.3406268,0,5.06183195,1207.36992,313.861016,114.864421,201.959599,1199.945,89.95,497.575,700,94.8999086,94.8999435,-0.01,0.6,1.76769521,1.60852506,1.22024966,-0.371941813,-0.0151317069,-0.0151295788,0,0,-0.367579218,-0.93090628,-2746.6806,-0.0659570846,94.9,94.9,-10,6.29365728,1200,90,350,700,0.170761403,0.178149411,-9.66796875,0,0,1.67301535,-11.516,-1.21679166,0,0,1.12304688,-1.26853128e-024,0,60,-4550,0,1.07421875,0.708007813,0,0.813718336,0,0,10,5,0,0,40.0585938,50,0.708007813,1.85546875,-9.42382813,-0.09765625,0,40,53.3203125,1307.7,608.1,799.2,41.1580475,642.167454,242.746609,-0.146484375,0.813718336,1,0.10303407,0.026715971,0,0,1,35.1051193,0,0,0,2,0,0,0,1,1,0,1,1
2599559197,10,46.3398881,0,5.06183195,1207.28214,26.1510547,114.916812,201.968672,1199.945,89.95,496.91,700,94.8999069,94.8999418,-0.01,0.6,1.52797841,1.0066403,1.98278872,-0.400130289,-0.0126004563,-0.0125991657,0,0,-0.31114789,-0.315218893,-3211.36017,-0.0400008255,94.9,94.9,-10,6.29365728,1200,90,350,700,0.172909317,0.178937522,-9.66796875,0,0,1.67598515,-12.2906667,-1.21679166,0,0,1.05957031,-1.14781361e-024,0,60,-4900,0,1.07421875,0.708007813,0,0.813718336,0,0,10,5,0,0,40.0585938,50,0.708007813,1.85546875,-10.2783203,-0.219726563,0,40,53.4423828,1307.7,608.1,799.2,41.1580384,641.730139,242.713855,-0.146484375,0.813718336,1,0.102874348,0.0266551255,0,0,1,34.6006249,0,0,0,2,0,0,0,1,1,0,1,1
2599559207,10,46.3420873,0,0.440742726,1207.87706,91.3219531,114.855604,201.976095,1199.945,89.945,496.335,700.005,94.8999067,94.8999416,-0.01,0.6,1.62511709,1.48599577,1.94592348,-0.141858805,-0.00800568862,-0.00800486257,0,0,-0.263379986,-4.94589512,-3314.11874,7.29544907,94.9,94.9,-10,6.29365728,1200,90,350,700,0.174368913,0.179326331,-9.54589844,0,0,1.71690605,-13.0653333,-1.41668749,0,0,1.08398438,-1.03858384e-024,0,60,-5250,0,1.07421875,0.708007813,0,0.813718336,0,0,10,5,0,0,40.0585938,50,0.708007813,1.85546875,-11.0107422,-0.219726563,0,40,53.4423828,1307.7,604.2,799.2,41.1581816,641.368022,242.721895,-0.146484375,0.813718336,1,0.102731399,0.0267467263,0,0,1,34.3730204,0,0,0,2,0,0,0,1,1,0,1,1
2599559217,10,46.344514,0,0.481177147,1207.78175,170.994805,114.709258,201.982169,1199.945,89.95,495.595,700,94.8999096,94.8999445,-0.01,0.6,1.76769521,1.24631803,2.28958559,-0.137923258,0.000862317484,0.000862024088,0,0,-0.222945485,0.588309376,-3742.55909,1.77360823,94.9,94.9,-10,6.29365728,1200,90,350,700,0.175074742,0.179277873,-9.54589844,0,0,1.7389491,-13.84,-1.22470833,0,0,1.14257813,-9.39748738e-025,0,60,-5600,0,1.07421875,0.708007813,0,0.813718336,0,0,10,5,0,0,40.0585938,50,0.708007813,1.85546875,-11.8652344,-0.341796875,0,40,53.3203125,1307.7,604.2,799.2,41.1584762,640.993912,242.729401,-0.146484375,0.813718336,1,0.102589873,0.0269323161,0,0,1,34.3719621,0,0,0,2,0,0,0,1,1,0,1,1
2599559227,10,46.3449488,0,0.515404013,1207.13143,243.50457,114.710938,201.948978,1199.945,89.945,494.87,700,94.8999155,94.8999504,-0.01,0.6,1.57654775,1.0066403,2.44001528,-0.190364664,0.0122917018,0.0122915238,0,0,-0.18871855,-3.8051441,-4017.61383,-3.58987187,94.9,94.9,-10,6.29365728,1200,90,350,700,0.175653924,0.179155945,-9.54589844,0,0,1.74185097,-14.6146667,-1.22470833,0,0,1.15722656,-8.50319113e-025,0,60,-5950,0,1.07421875,0.708007813,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.708007813,1.85546875,-12.5976563,-0.219726563,0,40,53.4423828,1307.7,599.4,799.2,41.1587694,641.142393,242.735987,-0.146484375,0.869667066,1,0.102438367,0.0269794025,0,0,1,34.4730054,0,0,0,2,0,0,0,1,1,0,1,1
2599559237,10,46.3423167,0,0.544376317,1205.23464,308.631523,114.75134,201.945238,1199.945,89.945,494,700,94.8999213,94.8999562,-0.015,0.6,1.81626455,1.36884733,1.80947329,-0.166111734,0.0191615334,0.0191600316,0,0,-0.159746188,-3.44837378,-4460.7433,-2.17714047,94.9,94.9,-10,6.29365728,1200,90,350,700,0.176107088,0.178960914,-9.54589844,0,0,1.78293024,-15.3893333,-1.22470833,0,0,1.11328125,-7.6939991e-025,0,60,-6300,0,0.952148438,0.5859375,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.708007813,1.85546875,-13.5742188,-0.219726563,0,40,53.4423828,1307.7,599.4,799.2,41.1590611,641.560343,242.753227,-0.146484375,0.869667066,1,0.102273184,0.0269500999,0,0,1,34.6883317,0,0,0,2,0,0,0,1,1,0,1,1
