"Timer Tick [ms]","Block-Nr","Power [kW]","Force [kN]","A_ges_vibr","Schlagzahl [1/min]","EXZ_pos [deg]","hydraulic low pressure [bar]","hydraulic high pressure [bar]","A_ACTpos [mm]","B_ACTpos [mm]","DB_ACTpos [mm]","D_ACTpos [mm]","L_ACTpos [mm]","R_ACTpos [mm]","SBA_ActPos [mm]","INDA_ACTpos [deg]","A_ACT_Force [kN]","B_ACT_Force [kN]","DB_ACT_Force [kN]","D_ACT_Force [kN]","L_ACTspd [mm/min]","R_ACTspd [mm/min]","SBA_NomPos [mm] [mm]","INDA_NOMspd [U/min]","A_ACTspd [mm/min]","B_ACTspd [mm/min]","DB_ACTspd [mm/min]","D_ACTspd [mm/min]","L_NOMpos [mm]","R_NOMpos [mm]","SBA_OUT [%]","INDA_NOMpos [deg]","A_NOMpos [mm]","B_NOMpos [mm]","DB_NOMpos [mm]","D_NOMpos [mm]","L_OUT [%]","R_OUT [%]","Feedback SBA [%]","INDA_OUT [%]","A_OUT [%]","B_OUT [%]","DB_OUT [%]","D_OUT [%]","L_NOMspd [mm/min]","R_NOMspd [mm/min]","Frc_Volt","INDA_ACTspd [U/min]","A_NOMspd [mm/min]","B_NOMspd [mm/min]","DB_NOMspd [mm/min]","D_NOMspd [mm/min]","Feedback L [%]","Feedback R [%]","Speed Vn_1 [rpm]","NOMforceSPA [kN]","A_NOM_Force [kN]","B_NOM_Force [kN]","DB_NOM_Force [kN]","D_NOM_Force [kN]","$F_F41L (I14S8)","IP_ActSpd [mm/min]","IP_ActPos [mm]","SPA_OUT [%]","Feedback A [%]","Feedback B [%]","Feedback DB [%]","Feedback D [%]","IP_NomSpd [mm/min]","IP_NomPos","Feedback_SPA [%]","Lub_ActSpd [rpm]","RamRetract_ActSpd [rpm]","Hyd_ActSpd [rpm]","ForgingBox_Temp","TMP_Ind_U1 [°C]","TMP_Ind_F [°C]","IP_Out [%]","ACTforceSPA [kN]","$U_GH_HEATON_1 (U25S0)","W2 Durchfluss [l]","W1 Durchfluss [l]","$E_GH_FAULT_2 (I26S21)","$E_GH_FAULT_1 (I25S21)","$B12R_Y11 (U14S16)","L1.R_B41 [bar]","O_EMERG","STP || EM","O_MASTOP","c01w","c02w","$U_GH_NOMVAL_1 (U25W1)","$H1P_Y12 (U11S17)","$H1P_Y11 (U11S7)","$U_GH_NOMEXT_2 (U26S1)","$U_GH_HEATON_2 (U26S0)","$U_GH_NOMEXT_1 (U25S1)","$U_GH_HEATON_1 (U25S0)"
2603038328,10,45.8259792,0,5.34221432,1205.60643,153.109062,114.540491,201.87119,1199.96,89.95,499.645,700,94.8999063,94.8999028,-0.015,0.456,1.81939443,2.43932584,1.13885317,-0.000276773438,-0.00721716328,-0.00721668475,0,0,-1.45435863,-2.08553655,-690.348794,-1.49191165e-021,94.9,94.9,-10,0.00795870139,1200,90,350,700,0.297593174,0.275946696,-9.66796875,0,0,1.51438089,-6.868,-1.17087499,0,0,1.05957031,5.18152078e-052,0,60,-2450,0,1.19628906,0.830078125,0,0.925615797,0,0,10,5,0,0,40.0585938,50,0.5859375,1.73339844,-5.02929688,-0.219726563,0,40,53.4423828,1304.1,602.7,799.2,42.4240494,649.30115,242.770053,-0.146484375,0.925615797,1,0.046267018,0.0255322417,0,0,1,34.4829105,0,0,0,2,0,0,0,1,1,0,1,1
2603038338,10,45.8259793,0,5.34221432,1205.93384,225.311211,114.536431,201.924958,1199.96,89.95,499.375,700,94.8999062,94.8999027,-0.015,0.456,2.05911123,1.59776334,2.19717837,0.0521646328,-0.00462785386,-0.00462753368,0,0,-1.23108325,-1.82389992,-1062.6454,-9.04795868e-022,94.9,94.9,-10,0.00795870139,1200,90,350,700,0.30009764,0.277445184,-9.66796875,0,0,1.54617467,-7.64266667,-1.17087499,0,0,1.10839844,4.68842998e-052,0,60,-2800,0,0.952148438,0.830078125,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.5859375,1.73339844,-5.88378906,0.0244140625,0,40,53.4423828,1304.1,599.4,799.2,42.423967,649.274823,242.76767,-0.146484375,0.869667066,1,0.0462963362,0.0254907667,0,0,1,34.6301086,0,0,0,2,0,0,0,1,1,0,1,1
2603038348,10,45.824863,0,5.34221432,1204.74752,297.689141,114.524436,202.007976,1199.96,89.95,499.135,700,94.8999045,94.8999011,-0.015,0.456,2.01054189,2.07711881,1.56601626,0.0521646328,-0.00608615478,-0.00608583077,0,0,-1.04208546,-1.543892,-1210.32653,-5.48729251e-022,94.9,94.9,-10,0.00795870139,1200,90,350,700,0.302990467,0.279168964,-9.66796875,0,0,1.56852738,-8.41733333,-1.17087499,0,0,1.07910156,4.24226334e-052,0,60,-3150,0,1.31835938,0.830078125,0,0.925615797,0,0,10,5,0,0,40.0585938,50,0.5859375,1.73339844,-6.37207031,-0.09765625,0,40,53.3203125,1304.1,599.4,799.2,42.423809,648.811889,242.755012,-0.146484375,0.925615797,1,0.0462532383,0.0254535003,0,0,1,34.8462343,0,0,0,2,0,0,0,1,1,0,1,1
2603038358,10,45.8246056,0,5.34221432,1203.87668,9.80339844,114.523295,201.979633,1199.96,89.95,498.82,700,94.8999014,94.8998979,-0.015,0.456,1.81939443,2.07711881,1.50564516,-0.0527181797,-0.0100237706,-0.0100226914,0,0,-0.88210289,-1.30687132,-1491.7192,-3.32786435e-022,94.9,94.9,-10,0.00795870139,1200,90,350,700,0.305245139,0.280522543,-9.66796875,0,0,1.59094109,-9.192,-1.17087499,0,0,1.01074219,3.83855541e-052,0,60,-3500,0,1.19628906,0.952148438,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.708007813,1.73339844,-7.59277344,-0.09765625,0,40,53.3203125,1304.4,599.4,799.2,42.423804,648.706262,242.762827,-0.146484375,0.869667066,1,0.0461194648,0.0255456695,0,0,1,34.847228,0,0,0,2,0,0,0,1,1,0,1,1
2603038368,10,45.8236554,0,1.22056722,1204.07015,82.1813281,114.531034,201.926956,1199.96,89.955,498.46,700,94.8999013,94.8998978,-0.015,0.456,2.25025869,1.35808561,3.39578677,-0.258548258,-0.00628071849,-0.00628003589,0,0,-0.746681095,3.8179584,-1742.53215,-2.01824143e-022,94.9,94.9,-10,0.00795870139,1200,90,350,700,0.307148965,0.281672593,-9.66796875,0,0,1.61363914,-9.96666667,-1.17087499,0,0,1.03027344,3.47326567e-052,0,0,-3850,0,1.19628906,0.708007813,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.5859375,1.85546875,-8.32519531,0.0244140625,0,40,53.4423828,1304.1,605.1,799.2,42.4238751,648.713772,242.755672,-0.146484375,0.869667066,1,0.0458959179,0.0257356181,0,0,1,34.8535684,0,0,0,2,0,0,0,1,1,0,1,1
2603038378,10,45.822032,0,0.427549178,1204.23538,154.339531,114.537366,201.950637,1199.96,89.95,498.05,700,94.8999027,94.8998992,-0.015,0.456,2.20168935,1.59776334,1.31835024,-0.0527181797,-0.000960071373,-0.000959997772,0,0,-0.632049463,-1.07674369,-2014.45161,-1.22399775e-022,94.9,94.9,-10,0.00795870139,1200,90,350,700,0.309022262,0.282804932,-9.54589844,0,0,-0,-10.7413333,-1.17087499,0,0,1.06933594,3.14273812e-052,0,60,-4200,0,1.19628906,0.830078125,0,0.925615797,0,0,10,5,0,0,40.0585938,50,0.5859375,1.61132813,-8.93554688,-0.09765625,0,40,53.3203125,1304.1,605.1,799.2,42.4239458,648.917561,242.775023,-0.146484375,0.925615797,1,0.0456442272,0.0258971044,0,0,1,35.0401196,0,0,0,2,0,0,0,1,1,0,1,1
2603038388,10,45.8176649,0,0.524582192,1203.42351,226.717461,114.616265,202.002968,1199.96,89.95,497.3,700,94.8999041,94.8999006,-0.015,0.456,2.01054189,1.72029264,1.71434145,-0.105159586,0.00225376109,0.00225374922,0,0,-0.535016255,-0.911440342,-2994.02357,-7.42314808e-023,94.9,94.9,-10,0.00795870139,1200,90,350,700,0.310865182,0.28391965,-9.66796875,0,0,1.46860963,-11.516,-1.17087499,0,0,1.10351563,2.84366468e-052,0,60,-4550,0,1.19628906,0.830078125,0,0.925615797,0,0,10,5,0,0,40.0585938,50,0.708007813,0.512695313,-9.79003906,-0.09765625,0,40,53.4423828,1304.1,605.1,799.2,42.4240162,649.384362,242.811385,-0.146484375,0.925615797,1,0.0456000259,0.0260000437,0,0,1,35.2504433,0,0,0,2,0,0,0,1,1,0,1,1
2603038398,10,45.8125426,0,5.46089165,1205.66512,299.095391,114.660871,201.981607,1199.965,89.95,496.7,700,94.8999055,94.899902,-0.015,0.456,2.05911123,1.72029264,2.66714419,-0.000276773438,0.00418797051,0.00418757003,0,0,1.54040333,-0.35810977,-3254.98037,-4.50189775e-023,94.9,94.9,-10,0.00795870139,1200,90,350,700,0.312677877,0.285016834,-9.66796875,0,0,1.47185221,-12.2906667,-1.17087499,0,0,1.07910156,2.57305206e-052,0,60,-4900,0,1.31835938,0.830078125,0,0.925615797,0,0,10,5,0,0,40.0585938,50,0.5859375,1.61132813,-10.6445313,-0.09765625,0,40,53.3203125,1304.1,603,799.2,42.4240863,650.26039,242.785798,-0.146484375,0.925615797,1,0.0457764336,0.0260146502,0,0,1,35.3648354,0,0,0,2,0,0,0,1,1,0,1,1
2603038408,10,45.8080865,0,5.46089165,1203.15637,11.2535938,114.603702,201.935509,1199.965,89.945,496.06,700,94.8999069,94.8999034,-0.015,0.456,1.77082509,1.95997038,1.75565981,-0.129412516,0.00534587316,0.00534523926,0,0,3.43678845,-5.07976151,-3467.04592,-2.73025449e-023,94.9,94.9,-10,0.00795870139,1200,90,350,700,0.314107491,0.285891789,-9.66796875,0,0,1.49382355,-13.0653333,-1.17087499,0,0,1.00585938,2.32819184e-052,0,60,-5250,0,1.07421875,0.830078125,0,0.925615797,0,0,10,5,0,0,40.0585938,50,0.708007813,1.73339844,-11.2548828,-0.09765625,0,40,53.4423828,1304.1,603,799.2,42.4242321,651.790474,242.837232,-0.146484375,0.925615797,1,0.0459207179,0.025956987,0,0,1,34.9326472,0,0,0,2,0,0,0,1,1,0,1,1
2603038418,10,45.8074737,0,5.46089165,1205.56698,83.5875781,114.549122,201.97498,1199.965,89.95,495.29,700,94.8999098,94.8999064,-0.015,0.456,1.62824697,1.11840788,2.09932192,0.0521646328,0.00908579545,0.00908541101,0,0,2.90916739,0.165784332,-3917.41564,-1.6558105e-023,94.9,94.9,-10,0.00795870139,1200,90,350,700,0.315474502,0.286730427,-9.66796875,0,0,1.53552498,-13.84,-1.17087499,0,0,1.015625,2.10663334e-052,0,60,-5600,0,1.19628906,0.830078125,0,0.925615797,0,0,10,5,0,0,40.0585938,50,0.5859375,1.85546875,-12.3535156,-0.09765625,0,40,53.4423828,1304.1,601.5,799.2,42.4243771,653.937025,242.81226,-0.146484375,0.925615797,1,0.045976258,0.0260023902,0,0,1,34.5068386,0,0,0,2,0,0,0,1,1,0,1,1
