"Timer Tick [ms]","Block-Nr","Power [kW]","Force [kN]","A_ges_vibr","Schlagzahl [1/min]","EXZ_pos [deg]","hydraulic low pressure [bar]","hydraulic high pressure [bar]","A_ACTpos [mm]","B_ACTpos [mm]","DB_ACTpos [mm]","D_ACTpos [mm]","L_ACTpos [mm]","R_ACTpos [mm]","SBA_ActPos [mm]","INDA_ACTpos [deg]","A_ACT_Force [kN]","B_ACT_Force [kN]","DB_ACT_Force [kN]","D_ACT_Force [kN]","L_ACTspd [mm/min]","R_ACTspd [mm/min]","SBA_NomPos [mm] [mm]","INDA_NOMspd [U/min]","A_ACTspd [mm/min]","B_ACTspd [mm/min]","DB_ACTspd [mm/min]","D_ACTspd [mm/min]","L_NOMpos [mm]","R_NOMpos [mm]","SBA_OUT [%]","INDA_NOMpos [deg]","A_NOMpos [mm]","B_NOMpos [mm]","DB_NOMpos [mm]","D_NOMpos [mm]","L_OUT [%]","R_OUT [%]","Feedback SBA [%]","INDA_OUT [%]","A_OUT [%]","B_OUT [%]","DB_OUT [%]","D_OUT [%]","L_NOMspd [mm/min]","R_NOMspd [mm/min]","Frc_Volt","INDA_ACTspd [U/min]","A_NOMspd [mm/min]","B_NOMspd [mm/min]","DB_NOMspd [mm/min]","D_NOMspd [mm/min]","Feedback L [%]","Feedback R [%]","Speed Vn_1 [rpm]","NOMforceSPA [kN]","A_NOM_Force [kN]","B_NOM_Force [kN]","DB_NOM_Force [kN]","D_NOM_Force [kN]","$F_F41L (I14S8)","IP_ActSpd [mm/min]","IP_ActPos [mm]","SPA_OUT [%]","Feedback A [%]","Feedback B [%]","Feedback DB [%]","Feedback D [%]","IP_NomSpd [mm/min]","IP_NomPos","Feedback_SPA [%]","Lub_ActSpd [rpm]","RamRetract_ActSpd [rpm]","Hyd_ActSpd [rpm]","ForgingBox_Temp","TMP_Ind_U1 [°C]","TMP_Ind_F [°C]","IP_Out [%]","ACTforceSPA [kN]","$U_GH_HEATON_1 (U25S0)","W2 Durchfluss [l]","W1 Durchfluss [l]","$E_GH_FAULT_2 (I26S21)","$E_GH_FAULT_1 (I25S21)","$B12R_Y11 (U14S16)","L1.R_B41 [bar]","O_EMERG","STP || EM","O_MASTOP","c01w","c02w","$U_GH_NOMVAL_1 (U25W1)","$H1P_Y12 (U11S17)","$H1P_Y11 (U11S7)","$U_GH_NOMEXT_2 (U26S1)","$U_GH_HEATON_2 (U26S0)","$U_GH_NOMEXT_1 (U25S1)","$U_GH_HEATON_1 (U25S0)"
2606694421,10,46.172068,0,1.55975122e-016,1204.82984,41.7955859,114.852281,202.761119,1199.96,89.95,500,700,94.8999544,94.8999701,-0.005,0.084,1.23343252,3.05197233,-0.848768898,-1.19526213,-0.00148545222,-0.00128236796,0,0,5.58294338e-017,-2.62999407,-0.217578229,-2.09413959e-029,94.9,94.9,-10,43.9837632,1200,90,350,700,0.184946066,0.231941251,-9.66796875,0,0,1.47964997,-3.15287879,-1.18829165,0,0,1.02050781,3.80278757e-052,0,60,-700,0,1.07421875,0.830078125,0,0.813718336,0,0,10,5,0,0,40.0585938,50,0.830078125,1.3671875,0.830078125,-0.09765625,0,40,53.4423828,1306.5,611.4,799.2,42.9349051,648.349666,242.735791,-0.146484375,0.813718336,1,0.0478671809,0.0245494494,0,0,1,34.310954,0,0,0,2,0,0,0,1,1,0,1,1
2606694431,10,46.1691039,0,1.64546126e-016,1205.49985,114.261406,114.856577,202.801385,1199.96,89.955,500,700,94.8999566,94.8999723,-0.005,0.084,1.66429677,3.17450163,-0.77206968,-1.19526213,0.00352887931,0.00365195485,0,0,4.72584131e-017,2.6125019,-0.131954116,-1.27002751e-029,94.9,94.9,-10,43.9837632,1200,90,350,700,0.185065391,0.231804324,-9.66796875,0,0,1.49271764,-3.87939394,-1.18829165,0,0,1.0546875,3.44090162e-052,0,0,-1050,0,1.07421875,0.830078125,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.830078125,1.61132813,-1.3671875,-0.09765625,0,40,53.3203125,1306.5,609.9,799.2,42.9350909,648.050453,242.745491,-0.146484375,0.869667066,1,0.0475199552,0.0245974698,0,0,1,34.0123442,0,0,0,2,0,0,0,1,1,0,1,1
2606694441,10,46.1650855,0,3.79135482e-017,1205.78112,186.551445,114.866163,202.867286,1199.96,89.95,500,700,94.8999604,94.8999761,-0.005,0.084,1.04228505,3.05197233,0.997085594,-1.27195646,0.00958368919,0.0096581823,0,0,4.00032287e-017,-2.50099993,-0.0800258772,-7.70230359e-030,94.9,94.9,-10,43.9837632,1200,90,350,700,0.185457943,0.231825899,-9.66796875,0,0,-0,-4.60590909,-1.18829165,0,0,1.10839844,3.11345394e-052,0,60,-1400,0,1.07421875,0.708007813,0,0.925615797,0,0,10,5,0,0,40.0585938,50,0.952148438,1.48925781,-2.09960938,-0.09765625,0,40,53.4423828,1306.5,609.9,799.2,42.9351997,648.006551,242.764221,-0.146484375,0.925615797,1,0.0469484233,0.0246184402,0,0,1,34.0374816,0,0,0,2,0,0,0,1,1,0,1,1
2606694451,10,46.1614194,0,4.40548933e-017,1206.46111,259.017266,114.862732,202.827539,1199.96,89.95,499.985,700,94.8999625,94.8999782,-0.01,0.084,1.28200185,2.81229459,2.33190005,-1.09037931,0.0101805309,0.0102257086,0,0,3.38618714e-017,-2.51561602,-33.2500749,-4.67119649e-030,94.9,94.9,-10,43.9837632,1200,90,350,700,0.185097778,0.231410815,-9.54589844,0,0,1.43730305,-5.33242424,-1.18829165,0,0,1.12304688,2.81716728e-052,0,60,-1750,0,1.07421875,0.708007813,0,0.925615797,0,0,10,5,0,0,40.0585938,50,0.830078125,0.390625,-3.07617188,-0.09765625,0,40,53.4423828,1306.5,603.9,799.2,42.9354601,649.16689,242.752437,-0.146484375,0.925615797,1,0.0467545882,0.0242254358,0,0,1,34.2245577,0,0,0,2,0,0,0,1,1,0,1,1
2606694461,10,46.1624325,0,4.92534095e-017,1204.71354,331.219414,114.828702,202.755992,1199.96,89.955,499.925,700,94.8999677,94.8999834,-0.01,0.084,1.04228505,3.17450163,1.44627016,-1.01368498,0.0166171482,0.016644547,0,0,2.86633447e-017,2.17440904,-169.183293,-2.83292866e-030,94.9,94.9,-10,43.9837632,1200,90,350,700,0.184625783,0.230930858,-9.54589844,0,0,1.46061259,-6.09333333,-1.18829165,0,0,1.05957031,2.54907624e-052,0,0,-2100,0,1.07421875,0.830078125,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.830078125,1.48925781,-3.93066406,-0.09765625,0,40,53.4423828,1306.5,603.9,799.2,42.9357193,651.474194,242.783481,-0.146484375,0.869667066,1,0.0467297068,0.0236882972,0,0,1,34.5078563,0,0,0,2,0,0,0,1,1,0,1,1
2606694471,10,46.1645222,0,5.36538416e-017,1205.03003,43.6852344,114.780913,202.752092,1199.96,89.955,499.75,700,94.8999729,94.8999886,-0.01,0.084,1.23343252,2.93482389,1.43822817,-1.16707365,0.0204216644,0.0204380757,0,0,2.42629039e-017,1.84059042,-504.529126,-1.71807905e-030,94.9,94.9,-10,43.9837632,1200,90,350,700,0.184395524,0.230591134,-9.66796875,0,0,-0,-6.868,-1.18829165,0,0,1.02050781,2.30649764e-052,0,0,-2450,0,1.07421875,0.952148438,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.830078125,1.3671875,-4.78515625,-0.09765625,0,40,53.4423828,1306.5,603.9,799.2,42.935901,652.452466,242.770972,-0.146484375,0.869667066,1,0.0464013913,0.0236310057,0,0,1,34.4463551,0,0,0,2,0,0,0,1,1,0,1,1
2606694481,10,46.1662917,0,5.73787125e-017,1205.04664,115.931328,114.766096,202.80007,1199.96,89.955,499.47,700,94.8999766,94.8999923,-0.01,0.084,1.23343252,3.65385709,1.96262759,-1.01368498,0.0196621721,0.0196722698,0,0,2.05380255e-017,1.92865996,-980.317958,-1.04195903e-030,94.9,94.9,-10,43.9837632,1200,90,350,700,0.184440235,0.230410923,-9.66796875,0,0,-0,-7.64266667,-1.18829165,0,0,1.05957031,2.08700363e-052,0,0,-2800,0,0.952148438,0.5859375,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.830078125,0.268554688,-5.63964844,-0.09765625,0,40,53.4423828,1306.5,602.4,799.2,42.9360057,651.890627,242.799612,-0.146484375,0.869667066,1,0.0462585516,0.023726125,0,0,1,34.4851633,0,0,0,2,0,0,0,1,1,0,1,1
2606694491,10,46.1691462,0,6.05317355e-017,1205.83473,188.57293,114.771319,202.790757,1199.96,89.95,499.255,700,94.8999786,94.8999944,-0.01,0.084,1.23343252,3.05197233,1.25476626,-1.19526213,0.0161188989,0.0161251063,0,0,1.73849961e-017,-2.67962035,-1088.3683,-6.31914248e-031,94.9,94.9,-10,43.9837632,1200,90,350,700,0.184792983,0.230409407,-9.66796875,0,0,-0,-8.41733333,-1.18829165,0,0,1.10839844,1.8883974e-052,0,60,-3150,0,1.07421875,0.708007813,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.952148438,0.0244140625,-6.25,-0.09765625,0,40,53.4423828,1306.5,609.9,799.2,42.9360338,651.332726,242.830125,-0.146484375,0.869667066,1,0.0463600784,0.0236874372,0,0,1,34.8630609,0,0,0,2,0,0,0,1,1,0,1,1
2606694501,10,46.1681844,0,1.39472921e-017,1206.38518,260.862969,114.768653,202.743243,1199.96,89.945,498.945,700,94.8999792,94.8999949,-0.01,0.084,1.90401357,2.81229459,1.91561587,-1.14282072,0.0109016933,0.0109054804,0,0,1.47160248e-017,-7.32498758,-1392.84905,-3.83235428e-031,94.9,94.9,-10,43.9837632,1200,90,350,700,0.184780658,0.23019611,-9.66796875,0,0,1.47348364,-9.192,-1.18829165,0,0,1.11816406,1.70869121e-052,0,60,-3500,0,0.952148438,0.952148438,0,0.925615797,0,0,10,5,0,0,40.0585938,50,0.830078125,0.268554688,-7.34863281,-0.09765625,0,40,53.3203125,1306.5,609.9,799.2,42.9361379,650.767749,242.792938,-0.146484375,0.925615797,1,0.0464226348,0.0235732139,0,0,1,35.163268,0,0,0,2,0,0,0,1,1,0,1,1
2606694511,10,46.1676551,0,2.54906782,1205.87401,333.065117,114.763004,202.76421,1199.96,89.95,498.615,700,94.8999813,94.899997,-0.01,0.084,1.23343252,3.05197233,1.83681216,-1.14282072,0.0107944907,0.0107969545,0,0,-0.059378618,-1.42525353,-1622.30071,-2.32419816e-031,94.9,94.9,-10,43.9837632,1200,90,350,700,0.184370643,0.229752107,-9.66796875,0,0,1.47644304,-9.96666667,-1.18829165,0,0,1.05957031,1.54608645e-052,0,60,-3850,0,1.07421875,0.830078125,0,0.869667066,0,0,10,5,0,0,40.0585938,50,0.830078125,1.48925781,-7.95898438,0.0244140625,0,40,53.3203125,1306.5,617.7,799.2,42.9363176,650.057626,242.799868,-0.146484375,0.869667066,1,0.0463896683,0.0235018834,0,0,1,35.0019465,0,0,0,2,0,0,0,1,1,0,1,1
