Timer Tick [ms],Block-Nr,Power [kW],Force [kN],A_ges_vibr,Schlagzahl [1/min],EXZ_pos [deg],hydraulic low pressure [bar],hydraulic high pressure [bar],A_ACTpos [mm],B_ACTpos [mm],DB_ACTpos [mm],D_ACTpos [mm],L_ACTpos [mm],R_ACTpos [mm],SBA_ActPos [mm],INDA_ACTpos [deg],A_ACT_Force [kN],B_ACT_Force [kN],DB_ACT_Force [kN],D_ACT_Force [kN],L_ACTspd [mm/min],R_ACTspd [mm/min],SBA_NomPos [mm] [mm],INDA_NOMspd [U/min],A_ACTspd [mm/min],B_ACTspd [mm/min],DB_ACTspd [mm/min],D_ACTspd [mm/min],L_NOMpos [mm],R_NOMpos [mm],SBA_OUT [%],INDA_NOMpos [deg],A_NOMpos [mm],B_NOMpos [mm],DB_NOMpos [mm],D_NOMpos [mm],L_OUT [%],R_OUT [%],Feedback SBA [%],INDA_OUT [%],A_OUT [%],B_OUT [%],DB_OUT [%],D_OUT [%],L_NOMspd [mm/min],R_NOMspd [mm/min],Frc_Volt,INDA_ACTspd [U/min],A_NOMspd [mm/min],B_NOMspd [mm/min],DB_NOMspd [mm/min],D_NOMspd [mm/min],Feedback L [%],Feedback R [%],Speed Vn_1 [rpm],NOMforceSPA [kN],A_NOM_Force [kN],B_NOM_Force [kN],DB_NOM_Force [kN],D_NOM_Force [kN],$F_F41L (I14S8),IP_ActSpd [mm/min],IP_ActPos [mm],SPA_OUT [%],Feedback A [%],Feedback B [%],Feedback DB [%],Feedback D [%],IP_NomSpd [mm/min],IP_NomPos,Feedback_SPA [%],Lub_ActSpd [rpm],RamRetract_ActSpd [rpm],Hyd_ActSpd [rpm],ForgingBox_Temp,TMP_Ind_U1 [°C],TMP_Ind_F [°C],IP_Out [%],ACTforceSPA [kN],$U_GH_HEATON_1 (U25S0),W2 Durchfluss [l],W1 Durchfluss [l],$E_GH_FAULT_2 (I26S21),$E_GH_FAULT_1 (I25S21),$B12R_Y11 (U14S16),L1.R_B41 [bar],O_EMERG,STP || EM,O_MASTOP,c01w,c02w,$U_GH_NOMVAL_1 (U25W1),$H1P_Y12 (U11S17),$H1P_Y11 (U11S7),$U_GH_NOMEXT_2 (U26S1),$U_GH_HEATON_2 (U26S0),$U_GH_NOMEXT_1 (U25S1),$U_GH_HEATON_1 (U25S0)
2595367361,10,48.7604568,0,5.14733902,1207.87388,332.801445,115.10846,202.296024,1199.98,89.955,499.525,700,94.8997794,94.8997759,-0.025,0.096,0.459453023,1.13993131,1.60201723,0.180660727,-0.009558593,-0.009561159,0,0,-0.50202091,1.36836657,-872.250375,-1.40E-26,94.9,94.9,-10,50.267158,1200,90,350,700,0.138512488,0.186244664,-9.66796875,0,0,1.80065094,-6.868,-1.273,0,0,1.40136719,5.37E-54,0,0,-2800,0,0.952148438,0.708007813,0,0.869667066,0,0,10,5,0,0,40.0546875,50,1.07421875,1.73339844,-5.02929688,-0.219726563,0,40,53.3203125,1323.9,599.4,799.2,36.6543636,655.989874,242.702922,-0.13671875,0.869667066,1,0.020157835,0.02997624,0,0,1,34.9844306,0,0,0,2,0,0,0,1,1,0,1,1
2595367371,10,48.7536395,0,5.14733902,1207.14216,45.1354297,115.0974,202.288159,1199.98,89.945,499.315,699.995,94.8997825,94.899779,-0.025,0.096,0.650600484,1.37960905,0.79902407,0.180660727,0.000302425,0.000351068,0,0,-0.515882215,-5.74986471,-1023.38564,-12.0422272,94.9,94.9,-10,50.267158,1200,90,350,700,0.142751877,0.188749599,-9.54589844,0,0,1.85105103,-7.64266667,-1.07152083,0,0,1.35253906,4.86E-54,0,60,-3150,0,0.952148438,0.5859375,0,0.925615797,0,0,10,5,0,0,40.0546875,50,1.07421875,1.73339844,-6.00585938,0.024414063,0,40,53.4423828,1323.9,599.4,799.2,36.6545166,656.484893,242.69453,-0.13671875,0.925615797,1,0.020412782,0.029894342,0,0,1,35.2114432,0,0,0,2,0,0,0,1,1,0,1,1
2595367381,10,48.7501493,0,5.14733902,1207.93935,117.733086,115.08228,202.307743,1199.98,89.95,498.995,700,94.8997825,94.899779,-0.025,0.096,0.890317281,1.86434538,1.95396548,-0.000916422,0.000184091,0.000213592,0,0,1.79873285,-0.374208807,-1375.52482,4.36938141,94.9,94.9,-10,50.267158,1200,90,350,700,0.147673122,0.191650085,-9.66796875,0,0,0,-8.41733333,-1.265875,0,0,1.40136719,4.40E-54,0,60,-3500,0,0.952148438,0.708007813,0,0.869667066,0,0,10,5,0,0,40.0546875,50,1.07421875,0.268554688,-6.49414063,-0.219726563,0,40,53.3203125,1323.9,599.4,799.2,36.6545166,657.57689,242.677561,-0.13671875,0.869667066,1,0.0206576,0.029923343,0,0,1,35.3277445,0,0,0,2,0,0,0,1,1,0,1,1
2595367391,10,48.7495082,0,5.22439456,1207.41924,190.111016,115.055165,202.333306,1199.98,89.95,498.695,700,94.8997779,94.8997744,-0.025,0.096,-0.01998057,1.26246061,1.41941958,0.027272055,-0.009003674,-0.008985963,0,0,-0.622329778,0.265987034,-1538.27527,2.64988764,94.9,94.9,-10,50.267158,1200,90,350,700,0.153715369,0.195200876,-9.66796875,0,0,1.46087396,-9.192,-1.265875,0,0,1.4453125,3.98E-54,0,60,-3850,0,1.07421875,0.708007813,0,0.925615797,0,0,10,5,0,0,40.0546875,50,1.07421875,1.12304688,-7.95898438,-0.09765625,0,40,53.4423828,1323.9,599.4,799.2,36.6542883,658.787972,242.692428,-0.13671875,0.925615797,1,0.020588709,0.029990016,0,0,1,35.4177182,0,0,0,2,0,0,0,1,1,0,1,1
2595367401,10,48.7512405,0,5.40067657,1207.18835,262.708672,115.044255,202.336876,1199.98,89.94,498.37,700,94.8997734,94.8997699,-0.025,0.096,0.508022359,1.50213834,3.4909186,0.156407797,-0.014507134,-0.014501947,0,0,-0.899328926,-6.786945,-1721.37966,1.60707063,94.9,94.9,-10,50.267158,1200,90,350,700,0.159855337,0.198808357,-9.66796875,0,0,1.51140474,-9.96666667,-1.265875,0,0,1.45507813,3.60E-54,0,60,-4200,0,1.07421875,0.708007813,0,0.925615797,0,0,10,5,0,0,40.0546875,50,1.07421875,1.48925781,-8.08105469,-0.219726563,0,40,53.4423828,1323.9,614.4,799.2,36.6540611,659.779516,242.686394,-0.13671875,0.925615797,1,0.020429398,0.029524583,0,0,1,35.594624,0,0,0,2,0,0,0,1,1,0,1,1
2595367411,10,48.7496062,0,5.33553933,1206.90189,335.086602,115.050073,202.333726,1199.98,89.945,497.74,700,94.8997643,94.8997608,-0.025,0.096,-0.211128031,1.61928678,1.08825259,0.12821932,-0.026914635,-0.026906464,0,0,-0.761262563,-1.11845177,-2514.91512,0.974636039,94.9,94.9,-10,50.267158,1200,90,350,700,0.167213549,0.203122553,-9.66796875,0,0,1.51409351,-10.7413333,-1.265875,0,0,1.39160156,3.26E-54,0,60,-4550,0,1.07421875,0.708007813,0,0.813718336,0,0,10,5,0,0,40.0546875,50,0.952148438,1.3671875,-9.30175781,-0.219726563,0,40,53.4423828,1323.9,614.4,799.2,36.6536067,660.424808,242.664555,-0.13671875,0.813718336,1,0.020089464,0.028638627,0,0,1,35.7784014,0,0,0,2,0,0,0,1,1,0,1,1
2595367421,10,48.7459195,0,5.33553933,1208.17794,47.5963672,115.043558,202.344157,1199.98,89.94,497.09,700,94.8997552,94.8997518,-0.025,0.096,0.69916982,0.660575844,1.98278872,0.051524984,-0.034293469,-0.034299882,0,0,-0.644392361,-7.59286751,-3067.68394,0.591085042,94.9,94.9,-10,50.267158,1200,90,350,700,0.174766237,0.207549567,-9.66796875,0,0,1.56369587,-11.516,-1.265875,0,0,1.36230469,2.95E-54,0,60,-4900,0,1.07421875,0.708007813,0,0.869667066,0,0,10,5,0,0,40.0546875,50,1.07421875,1.48925781,-10.0341797,-0.219726563,0,40,53.3203125,1323.9,614.4,799.2,36.6531546,659.761141,242.675997,-0.13671875,0.869667066,1,0.019866793,0.02799684,0,0,1,35.5366739,0,0,0,2,0,0,0,1,1,0,1,1
2595367431,10,48.7430049,0,5.33553933,1208.87281,120.150078,115.087662,202.354427,1199.98,89.94,496.51,700,94.8997508,94.8997473,-0.025,0.096,0.219736227,1.62466764,2.04105532,0.156407797,-0.029609643,-0.029618936,0,0,-0.545464253,-6.77713695,-3223.44904,0.358473843,94.9,94.9,-10,50.267158,1200,90,350,700,0.181391421,0.211438527,-9.66796875,0,0,1.58533351,-12.2906667,-1.265875,0,0,1.39648438,2.67E-54,0,60,-5250,0,1.07421875,0.952148438,0,0.869667066,0,0,10,5,0,0,40.0546875,50,1.07421875,1.48925781,-10.6445313,-0.219726563,0,40,53.3203125,1323.6,609.6,799.2,36.6529331,658.156215,242.696874,-0.13671875,0.869667066,1,0.019782994,0.027824553,0,0,1,35.1744605,0,0,0,2,0,0,0,1,1,0,1,1
2595367441,10,48.7407002,0,5.33553933,1208.63396,192.571953,115.039621,202.373237,1199.98,89.945,495.785,700,94.8997464,94.8997621,-0.025,0.096,0.459453023,1.62466764,2.06097231,0.027272055,-0.026723026,0.001453096,0,0,1.35884686,-2.89653634,-3691.77187,0.217402721,94.9,94.9,-10,50.267158,1200,90,350,700,0.188111418,0.212852211,-9.66796875,0,0,1.59636007,-13.0653333,-1.265875,0,0,1.45019531,2.41E-54,0,60,-5600,0,1.07421875,0.5859375,0,0.757769605,0,0,10,5,0,0,40.0546875,50,1.07421875,1.48925781,-11.6210938,-0.219726563,0,40,53.4423828,1323.6,599.4,799.2,36.6527127,656.966065,242.684059,-0.13671875,0.757769605,1,0.019851869,0.027821005,0,0,1,35.1057586,0,0,0,2,0,0,0,1,1,0,1,1
2595367451,10,48.7397022,0,5.5893693,1209.76608,265.169609,114.989908,202.378219,1199.985,89.935,495.05,700,94.8997359,94.8997516,-0.025,0.096,0.459453023,0.905634438,2.47984927,-0.000916422,-0.037085936,-0.00202786,0,0,3.34278825,-7.52572913,-3949.05281,0.131847676,94.9,94.9,-10,50.267158,1200,90,350,700,0.196420436,0.217466212,-9.66796875,0,0,1.6376127,-13.84,-1.265875,0,0,1.45507813,2.18E-54,0,60,-5950,0,1.07421875,0.830078125,0,0.813718336,0,0,10,5,0,0,40.0546875,50,1.07421875,1.61132813,-12.3535156,-0.09765625,0,40,53.3203125,1323.6,599.4,799.2,36.652189,656.62991,242.685882,-0.13671875,0.813718336,1,0.020056717,0.02769602,0,0,1,35.1352206,0,0,0,2,0,0,0,1,1,0,1,1
